cell_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119
10,60.20937858665355,60.01705197573373,60.05082800459092,60.09706509263814,60.08788325955074,59.86915887850467,60.13297261846204,59.61436301032956,59.94999180193474,60.17740613215281,59.69601574028529,59.57156910969011,59.87883259550746,59.942613543203805,59.88637481554353,59.822429906542055,60.06296114117068,60.251516642072474,59.99442531562551,59.951795376291194,59.62321692080669,59.711100180357434,60.240203312018366,59.95802590588621,59.60272175766519,59.54582718478439,59.80668962124938,59.41367437284801,58.950811608460405,59.25561567470077,59.2193802262666,59.41777340547631,59.21511723233317,58.93212001967536,59.68404656501066,59.699458927693065,59.38088211182161,59.139858993277585,59.40744384325299,59.51828168552222,59.37891457616003,59.75586161665847,59.58681751106739,59.406132152811935,58.880800131169046,58.94195769798328,59.015904246597806,59.10673880964092,59.33480898507952,58.9185112313494,59.11214953271028,58.94802426627316,59.560419740941136,59.036727332349564,59.22183964584358,59.369896704377766,59.15117232333169,59.15576323987539,59.3618626004263,59.05771437940646,58.914576160026236,58.85407443843253,59.249057222495495,59.35759960649287,58.97704541728152,59.13084112149533,59.52320052467618,58.88014428594852,59.15264797507788,59.11756025577964,59.175438596491226,58.914576160026236,59.065584522052795,59.200688637481555,59.07083128381702,59.1706837186424,59.14854894244958,59.13444827020823,58.76078045581243,59.05377930808329,58.92654533530087,58.936219052303656,58.999836038694866,58.881455976389574,59.04476143630103,59.11969175274635,59.2480734546647,58.858009509755696,59.055582882439744,58.778652238071814,58.842761108378426,58.858009509755696,58.935891129693395,58.87211018199705,58.850467289719624,58.95064764715527,58.81308411214953,58.607312674208885,58.64977865223807,58.75750122970979,59.1183800623053,58.53238235776357,58.76405968191507,58.91244466305952,58.87342187243811,58.69109690113133,58.78373503853091,58.68240695195934,58.83603869486801,58.396130513198884,58.8980160682079,58.68339071979013,58.9549106410887,58.504344974586,58.28939170355796,58.49795048368585,58.925561567470076,58.63305459911461,58.66158386620757,58.9636005902607
11,57.090142671854736,57.77380025940337,57.990012970168614,57.76485084306096,57.66913099870298,57.398313878080415,58.0378728923476,57.68560311284047,57.733333333333334,57.8284046692607,57.636705577172506,57.605706874189366,57.70700389105058,57.94396887159533,57.48313878080415,57.86199740596628,57.91452658884565,57.695071335927366,57.86653696498055,57.88158236057069,57.69597924773022,57.61997405966277,57.75252918287938,57.54033722438392,57.46381322957198,57.603501945525295,57.811284046692606,57.52360570687419,57.06964980544747,57.45706874189364,57.21686121919585,57.75239948119326,57.15473411154345,57.16225680933852,57.60453955901427,57.75175097276264,57.512581063553824,57.31841763942931,57.459143968871594,57.594682230869005,57.33566796368353,57.75408560311284,57.35940337224384,57.484046692607,56.80557717250324,57.019325551232164,56.89688715953307,57.29182879377432,57.22166018158236,56.91569390402075,57.04993514915694,56.9822308690013,57.378858625162124,57.13813229571984,57.10246433203632,57.309338521400775,57.463035019455255,57.188975356679634,57.54928664072633,57.230609597924776,57.14124513618677,57.16822308690013,57.59195849546044,57.43177691309987,56.95538261997406,57.438132295719846,57.708430609597926,56.93281452658884,57.44721141374838,57.38793774319066,57.42399481193255,57.27704280155642,57.24811932555123,57.34072632944228,57.34189364461738,57.25823605706874,57.39961089494163,57.17016861219196,57.46822308690013,57.289105058365756,57.461219195849544,57.39753566796368,57.387418936446174,57.295460440985735,57.23839169909209,57.136705577172506,57.367444876783395,57.14682230869001,57.25045395590143,57.28651102464332,57.34461738002594,57.284695201037614,57.2810635538262,57.04889753566796,57.20687418936446,57.36147859922179,57.33086900129702,56.73476005188068,57.15136186770428,57.0485084306096,57.33774319066148,57.360700389105055,57.065888456549935,57.240337224383914,57.42866407263294,56.87055771725032,57.172892347600516,56.985473411154345,57.34189364461738,57.01997405966278,57.21180285343709,57.155252918287935,57.15434500648509,56.76186770428016,57.27094682230869,56.891439688715955,57.10804150453956,57.13216601815824,56.9958495460441,57.560959792477306
12,58.54572133662376,58.58520642966718,58.43627025945441,58.490962449142934,58.583138798105786,58.3253518308544,58.78636697125325,58.07957046621757,58.45467885013006,58.351230574267994,58.294737544187285,58.42433135463216,58.37904355365838,58.43580337490829,58.24464750216768,58.429533782431804,58.52631227906356,58.5726005469219,58.38217834989662,58.374441405989465,58.33348896151537,58.06576402321083,58.35776695791369,58.0910424864937,57.93216834522777,58.15774027879677,58.02741279263656,57.98872807310078,57.409257653571665,57.72060294804242,57.64396718468619,58.147402120989796,57.64169945974788,57.58220502901354,57.97678916827853,58.013139465083704,57.77189355032348,57.54358700727006,57.80630961115187,57.88608017074635,57.73941172547189,58.166010805042355,57.97865670646301,57.65183752417795,57.10831721470019,57.085973454278665,57.2082305075702,57.482625225105046,57.6919228973521,57.4728873474288,57.285666644434066,57.46154872273728,57.76335623290869,57.55025678650037,57.34149269659174,57.6963249516441,57.554125258453944,57.520776362302406,57.58874141265924,57.362969385713335,57.57646901887548,57.2972720602948,57.810978456613086,57.762755952777965,57.38998199159608,57.74634829587141,57.9045554592143,57.30834389381712,57.7526845861402,57.55145734676182,57.751484025878746,57.447608884145936,57.5921430000667,57.823717734942974,57.776295604615484,57.5791369305676,57.85519909291003,57.69432401787501,57.503301540719,57.673047422130324,57.772827319415725,57.53751750817048,57.770559594477426,57.62189021543387,57.74054558794104,57.703595011005135,57.58694057226706,57.406989928633365,57.43286867204696,57.55919429066898,57.50863736410325,57.54365370506236,57.56733142132995,57.135663309544455,57.37624224638164,57.71960248115787,57.340959114253316,57.33008737410792,57.32368438604682,57.41065830721003,57.46561728806776,57.364970319482424,57.34122590542253,57.6681784832922,57.37417461482025,57.022410458213834,57.40372173681051,57.3014740212099,57.312078970186086,57.118055092376444,57.33155472553859,57.320883078770095,57.479490428866804,57.18061762155673,57.224971653438274,57.31654772227039,57.412392449809914,57.15713999866605,57.07937037284066,57.59534449409725
13,59.3284545606322,59.27937002615616,59.17329845845623,59.19099560353943,59.25020869274862,58.89621013968501,59.395236240191444,58.97445600756859,59.37180700094607,59.17363236685403,59.1637264177194,59.171350659469084,59.32500417385497,59.275585730981135,59.03789860314987,59.295620234848904,59.372641771940565,59.28654905670878,59.40386220713451,59.34604040291613,59.112415827258054,59.09393956258,59.43508264232845,59.01474762090267,58.920752406923036,58.93794868940954,59.13651288329901,58.32500417385497,57.3960153597863,56.96499526963103,57.016027603094216,57.16667594189994,57.09616561856531,57.12248873059158,57.59775168345484,57.84974122099171,57.83388057209639,57.614001892147584,58.04040291613334,58.104958539707276,58.09076743280094,58.816406032611724,58.34681952251099,58.272079692804276,56.81635038121209,56.37909733429796,56.220379542545494,56.47142300628861,56.45044242862708,56.39796315877344,56.58973788190773,56.73921754132117,57.297178474038624,57.19166342033502,57.15643608436752,57.664032500417385,57.61116367076632,57.70872057432244,57.77271968390005,57.84195002504313,58.01675107128944,57.83376926929712,58.292225499471314,58.378485168901996,57.985864544493296,58.5214536145584,58.573265067616454,58.11798096722133,58.469475207301464,58.433468751739106,58.590238744504425,58.27324837219656,58.464522232734154,58.58784573432022,58.42940619956592,58.48377761700707,58.522900550948854,58.51010072903333,58.45105459402304,58.42367410540375,58.65607435026991,58.51510935500028,58.61222104735934,58.502532138683286,58.6683176581891,58.62980688964328,58.77238577550225,58.33435360899327,58.512771996215704,58.31259391173688,58.49785742111414,58.57638154599588,58.71317268629306,58.20357281985642,58.61238800155824,58.790750737381046,58.44409816906895,58.3989092325672,58.36201235461072,58.53992987923646,58.73938449552006,58.526350937726086,58.52835438811286,58.69747899159664,58.58762312872169,58.20212588346597,58.63080861483666,58.370415715955254,58.69007735544549,58.296621960042295,58.66419945461628,58.52401357894151,58.857921976737714,58.39829706717124,58.46880739050587,58.5457732761979,58.72035171684568,58.68501307807892,58.475429907062164,58.98547498469586
14,67.24253993770722,65.90927358585351,65.5808299005325,65.6879332864463,65.60092434441877,65.28915904752336,65.80538531096153,65.18074952275695,65.7995579222345,65.5170300411936,65.54857831809505,65.45031648749121,65.57309353963629,65.76680397869988,65.51481965236611,65.6292575102984,65.72159147995579,65.8329146990857,65.83010147694162,65.74058072942832,65.80327539435346,65.76640208982217,65.6741685923842,65.64473023209082,65.49412237516327,65.5122073746609,58.10097458052849,57.40992665527982,57.39475535014569,58.264342409323824,59.10077363608962,59.9615191399578,59.90324525268763,60.30302421380488,61.20647041093138,61.86315683713453,62.228373354767406,62.213603938511,62.813423088516025,63.21249874409726,63.37516326735658,63.92725811313172,63.76087611775344,57.22425399377072,56.36320707324425,56.85672661509093,57.23229177132523,57.88114136441274,58.86275494825681,59.36451321209685,60.178137245051744,60.55822365116045,61.55269767909173,61.93027227971466,62.32532904651864,62.885964030945445,63.05817341505074,63.39023410027127,63.60624937204863,63.649452426404096,63.65337084296192,63.89631266954687,64.328443685321,64.61549281623631,64.25791218728021,64.62513814930172,64.8108108108108,64.22726816035366,64.88887772530896,64.82196322716769,65.15834421782377,64.7148598412539,64.93338691851703,64.70501356374962,64.86416155932885,64.7145584245956,64.94986436250377,64.7645935898724,64.92705716869285,64.89420275293881,64.98513011152416,64.96161961217723,65.09544860845976,64.96644227870993,65.10398874711143,65.09062594192706,65.33527579624234,65.06420174821662,64.95850497337486,64.96935597307345,64.97769516728624,65.03084497136541,65.04973374861851,64.76780870089421,64.95739977896112,64.97749422284738,65.02612277705215,64.70883150808801,64.81503064402693,64.72510800763588,65.06520647041093,65.04420777654978,64.93117652968954,64.92163166884356,64.68702903647142,64.80056264442882,64.8716969757862,64.77484175625439,64.66191098161359,64.52124987440972,64.96885361197629,64.72550989651361,64.89852305837437,64.58625540038179,64.80126594996483,64.6725610368733,64.9534813624033,64.84728222646439,64.807595699789,65.05053752637396
15,58.71419325011558,58.62348589921405,58.79408229311142,58.72981969486824,58.965603328710124,58.750809061488674,58.83143781784558,58.424687933425794,58.91077207582062,58.778825705039296,58.600554785020805,58.89449838187702,58.62293111419325,59.09089227924179,58.531299121590386,58.59722607489598,58.83097549699492,58.90522422561258,58.88848821081831,58.68904299583911,58.805362921867776,58.33619972260749,58.65150254276468,58.64105409153953,58.31077207582062,58.4127600554785,58.325104022191404,58.2664817383264,57.78391123439667,58.002588996763755,57.90078594544614,58.428201571890895,58.01312991215904,57.896440129449836,58.384281091077206,58.329727230698104,58.04096162736939,57.82588996763754,57.78520573277855,58.048266296809985,57.981507165973184,58.20933888118354,58.073231622746185,57.76338418862691,57.254646324549235,57.47766990291262,57.51622746185853,57.74886731391586,57.719741100323624,57.331114193250116,57.62357836338419,57.728155339805824,57.988349514563104,57.66324549237171,57.54701803051318,57.77568192325474,57.790106333795656,57.83143781784558,57.687008784096165,57.822838650023115,57.67424872861766,57.58659269533056,58.04040684234859,57.93555247341655,57.570966250577904,57.91900138696255,58.164216366158115,57.54331946370781,57.935829865926955,57.95977808599168,57.853259361997225,57.97706888580675,57.85963938973648,57.9622746185853,57.976051779935275,57.9582061950994,57.99611650485437,57.95321312991216,57.94405917706889,57.90161812297735,58.12843273231623,57.89329634766528,58.15626444752658,57.82533518261673,58.04244105409154,57.91826167360148,58.13490522422561,58.058067498844196,57.89329634766528,58.0539990753583,58.04882108183079,57.86805362921868,57.9877947295423,57.748312528895056,57.86925566343042,58.08136846971799,57.8504854368932,57.46444752658345,57.75524734165511,58.029126213592235,57.9840036985668,57.87286176606565,57.948127600554784,58.14664817383264,57.878132223763295,57.885806749884416,58.003236245954696,57.81738326398521,58.01590383726306,57.574757281553396,57.85963938973648,57.833564493758665,58.12279241793805,57.70846047156727,57.94174757281554,57.830328247803976,58.17984281091077,57.93018955154877,57.88173832639852,58.29875173370319
16,57.24971958525976,57.060186578393015,57.10705003693268,57.056657456296335,57.01324104724647,56.74018548409159,57.19174896725303,56.58769458047219,56.998522693075806,56.835936858807756,56.86553771236287,56.842885672858586,56.965228572210215,57.03884770059913,56.68642792657237,56.902333597789514,56.98238174705222,57.06366098541843,57.0633874100621,56.96498235438952,56.83000027357536,56.703225453451154,56.88208902142095,56.72781987798539,56.63953711049709,56.65783930183569,56.74283916504801,55.06281290181381,54.233824857056874,54.36478538013296,54.56838016031516,55.178535277542196,55.167017755040625,55.10395863540612,55.75367274915875,56.038765627992234,55.924000766011,55.67247558339945,56.00902798675895,56.279840231991905,56.03444313736219,56.66503433370722,56.421223976144226,56.1023718983394,53.88479741744864,53.51508768090171,53.433015074002135,54.15268240636883,54.44371187043471,54.406697124723,54.64481711487429,54.80412004486636,55.34153147484474,55.372336059967715,55.36722020080431,55.74018548409159,55.97849697699231,55.73528848521325,55.97710174267502,55.87886083221623,55.9303477142779,55.88107679260252,56.283642929444916,56.34125789948841,55.93094958006183,56.37709627116789,56.577627007359176,56.01663338166498,56.41463081005663,56.404672667086146,56.53347194484721,56.27581867425382,56.29176811752797,56.44094875933576,56.416463764944055,56.249610155117225,56.39359286515471,56.414001586737065,56.411046972888684,56.48852351380188,56.50759171613821,56.32755177413618,56.59992339890023,56.432549995896366,56.544524389243016,56.550515689546685,56.61510683117665,56.4527672147293,56.44743249528082,56.41788635679698,56.40169069570213,56.47339479659672,56.48622548080869,56.238366207971985,56.44770607063716,56.631001559379534,56.41203184417148,56.25075917161382,56.33072524826964,56.282685415697756,56.565343473859876,56.45410773397532,56.40527453287008,56.59995075643586,56.43687248652641,56.21150110798019,56.5291768117528,56.36128361557191,56.436626268705716,56.07679260252237,56.43837715098624,56.3249254507154,56.57037726041638,56.17533444587312,56.27486116050666,56.34090225152518,56.606653352665994,56.378901868519684,56.304680874346836,56.66522583645665
17,71.06794297352342,69.94395112016294,69.71446028513239,69.49270875763747,69.37613034623217,69.00399185336049,69.4751934826884,68.68431771894093,68.72350305498982,68.35389002036659,68.57189409368635,68.9322199592668,69.3593482688391,69.43494908350306,69.46175152749491,69.79454175152749,69.90541751527495,70.04016293279022,70.17042769857434,70.11112016293279,70.08822810590631,69.91421588594704,70.20448065173116,70.03299389002036,70.170183299389,70.08236252545825,57.34460285132383,57.10427698574338,57.21857433808554,58.28651731160896,59.14044806517312,60.878859470468434,61.4610183299389,61.890346232179226,62.80382892057027,63.536863543788186,63.801466395112016,63.96928716904277,64.48480651731161,64.93173116089613,64.96586558044807,65.72904276985743,65.72961303462321,56.72057026476578,56.06012219959267,56.74549898167006,56.78321792260692,57.13034623217923,57.810183299389,58.42468431771894,59.19266802443992,59.54892057026476,60.35551934826884,60.768798370672094,61.112179226069244,61.8624032586558,62.3186150712831,62.63714867617108,63.09767820773931,63.28945010183299,63.541181262729125,63.58395112016293,64.36651731160896,64.45246435845213,64.29059063136457,64.6359266802444,64.99918533604888,64.72936863543788,65.18663951120163,65.22321792260692,65.27845213849287,65.00097759674135,65.10720977596742,65.45311608961303,65.37262729124237,65.29327902240325,65.67690427698574,65.66248472505092,65.57075356415478,67.21002036659878,67.60024439918534,67.83975560081467,67.94419551934827,67.70753564154786,68.0508350305499,68.02615071283095,68.19837067209777,67.96725050916497,68.21401221995927,68.26052953156822,68.26672097759675,68.4725050916497,68.42558044806518,68.10598778004073,68.37890020366599,68.59560081466395,68.07071283095723,68.17523421588595,68.37417515274949,68.499633401222,68.62949083503055,68.48040733197556,68.35519348268839,68.37922606924644,68.45409368635438,68.20162932790224,68.53784114052954,68.22411405295315,68.31299389002037,67.95625254582485,68.29653767820774,68.25156822810591,68.61230142566191,68.04130346232179,68.33841140529532,68.11038696537678,68.3742566191446,68.30272912423625,68.14484725050916,68.44008146639511
18,59.17952883834281,59.94516653127538,59.85932845924722,60.10222041700514,60.202409964798264,59.833468724614136,60.42919036014081,59.733685350663414,60.302464121310585,60.09883563498511,60.20362848632548,60.160032493907394,60.29041429731925,60.1967235310046,60.27484430002708,60.450852965069046,60.2323314378554,60.50798808556729,60.568507988085564,60.34159220146223,60.30815055510425,60.0269428648795,60.31343081505551,60.0798808556729,60.034118602761986,60.442729488220955,59.64920119144327,59.36339019767127,59.11738424045492,59.20985648524235,59.494855131329544,60.124424587056595,59.9289195775792,59.559707554833466,60.07487137828324,60.07974546439209,59.94760357432981,59.53939886271324,59.980097481722176,60.011102085025726,59.79691307879772,60.358651502843216,60.11332250203087,59.381668020579475,58.54386677497969,58.74465204440834,59.260357432981316,59.5892228540482,59.78120769022475,59.58597346330896,59.56932033577038,59.82764689953967,60.03290008123477,59.651232060655296,59.60438667749797,60.009477389656105,60.105740590305984,59.825616030327645,60.17655023016518,59.940834010289734,59.94570809639859,59.71730300568643,60.23923639317628,60.218521527213646,60.143379366368805,60.264689953966965,60.3570268074736,59.96791226645004,60.44963444354184,60.39791497427566,60.30503655564581,60.23178987273219,60.193609531546166,60.46033035472516,60.62956945572705,60.381532629298675,60.521662604928245,60.38694828053073,60.3302193338749,60.58164094232331,60.49769834822637,60.635120498239914,60.66693744922827,60.53290008123477,60.43298131600325,60.81573246682914,60.668562144597885,60.18169509883563,60.5626861630111,60.452883834281074,60.3841050636339,60.44002166260493,60.68900622799892,60.32602220417005,60.645410235580826,60.670051448686706,60.51042512862172,60.42702409964798,60.42215001353913,60.520173300839424,60.52558895207149,60.54643920931492,60.58177633360412,60.86244245870566,60.76726238830219,60.254129434064446,60.60086650419713,60.75277552125643,60.81397238017872,60.176685621445976,60.65339832114812,60.65285675602491,60.87205523964257,60.482399133495804,60.748036826428375,60.67099918765231,60.614134849715676,60.699837530463036,60.595315461684265,61.24668291362036
19,74.87924046832784,74.24129390573401,74.28782647853498,74.0928399879916,73.95872110477335,73.84028820174122,74.25352746922846,73.69768838186731,73.88404383068148,73.82933053137197,73.89867907535275,73.91496547583309,73.97981086760733,73.96645151606124,74.03549984989493,74.1902581807265,74.1463524467127,74.02086460522365,74.34569198438908,74.21592614830381,74.098393875713,73.78354848393876,74.19160912638847,73.97305613929751,73.92885019513659,73.76433503452417,73.07032422695887,60.995496847793454,55.7475232662864,54.77739417592315,55.87909036325428,58.6618132692885,60.48431401981387,62.577454217952564,65.0683728610027,66.67434704293005,67.573626538577,68.23348844190933,69.40228159711798,70.14154908435906,70.39890423296308,71.34959471630141,71.32347643350346,68.79990993695587,54.97050435304713,52.26365956169319,51.98078655058541,53.31176823776644,55.17412188531972,57.174572200540375,59.59846892824977,61.1695436805764,63.305388772140496,64.43395376763735,65.73273791654158,66.8672320624437,68.03167217051936,68.69566196337436,69.13637045932153,69.76703692584809,70.27694386070249,70.28610027018914,71.16331432002401,71.37301110777544,71.24594716301411,72.04945962173521,72.26966376463524,72.0157610327229,72.51538577003903,72.5336985890123,72.67509756829782,72.5832332632843,72.73934253977785,72.93958270789553,72.9613479435605,72.65978685079556,73.06672170519363,73.02529270489343,72.88494446112279,73.07445211648154,73.3508706094266,73.1519063344341,73.32617832482738,73.24917442209546,73.4310267187031,73.51501050735514,73.50217652356649,73.32865505854097,73.49827379165416,73.15003002101471,73.46622635845091,73.59734314019813,73.57865505854097,73.45346742719904,73.42044431101772,73.63697087961573,73.35124587211048,73.14747823476434,73.31702191534073,73.569948964275,73.61317922545783,73.59396577604323,73.30133593515461,73.5733263284299,73.74497148003603,73.35544881416992,73.63441909336535,73.29653257280096,73.51238366856799,73.15445812068448,73.4365806064245,73.5250675472831,73.79773341338937,73.368808165716,73.51245872110478,73.60694986490543,73.86468027619334,73.62833983788651,73.52146502551786,73.71127289102371
20,57.45933326803148,57.24328207137493,56.99918372677703,56.80647794429751,56.7289972899729,56.43024129036471,56.90051261958403,56.333953700982796,56.68723675188559,56.59209194501584,56.4322982988866,56.56094295882718,56.64652104352369,56.7557384007575,56.52368824893068,56.65592451105234,56.67211937179613,56.83106409377347,56.76468475528129,56.75266921343912,56.72498122571587,56.480033956966075,56.59078590785908,56.455121298200936,56.376204003003885,56.53054494400366,55.87919156299997,55.978156528553235,56.13478303457733,56.4231560387893,56.21095765174519,56.615339406406115,56.240049629411956,55.96989584353675,56.462435106278775,56.531295915368794,56.15274104548274,56.025663630130275,56.23763346067196,56.319032226466845,56.11078460182192,56.595454990694485,56.2922258138244,55.45038691350769,55.30913899500441,55.8064452933686,56.11300486498841,56.28461814738629,56.42377640643876,56.02556567734352,56.04891109152055,55.985568289417834,56.17402945113788,55.957488490547554,55.91527083945538,56.18202892872302,56.09227152512489,55.961145394586474,56.07281157148921,55.89048878440592,55.89088059555294,55.83223952721455,56.310477683090085,56.24462075946061,55.81000424462076,56.19094263231789,56.378750775459565,55.8228360596859,56.17115616939302,56.12805694322004,56.27714108466386,55.99242498449081,56.08691677278219,56.124432690110034,56.156332647663824,55.96676135436053,56.17997192020113,56.11094785646652,56.081562020439485,56.009632024031085,56.23005844516276,56.01972116106703,56.25830149867764,56.03509974858785,56.170992914748425,56.048780487804876,56.214581904855194,56.03170405198028,56.02543507362785,56.10435236882489,56.10373200117543,56.11026218695922,56.05109870375812,55.7227936134783,56.062559179808666,56.12293074737976,55.99800829333594,55.8069677082313,55.89652920625592,55.91314852907565,56.16988278316518,56.012505305775946,55.94188134652431,56.097593626538675,55.97952786756783,55.75234270414993,56.00026120743135,55.97645868024945,56.02194142423352,55.65109217357234,55.89163156691808,55.85277696150455,56.10291572795246,55.646259836092334,55.75371404316453,55.91811147027133,56.11421294935841,55.988376269304865,55.73356842002155,56.25657099944493
21,58.661960532648806,59.17840526231349,59.079095138777475,59.18017006257019,59.391946093373974,59.12818867319108,59.46334028557677,58.9537943205519,59.130434782608695,59.04412000641746,59.15802984116797,59.2274987967271,59.108454997593455,59.38264078292957,59.08775870367399,59.22493181453554,59.356650088240016,59.25300818225573,59.13957965666613,59.17583828012193,59.11551419862025,58.71971763195893,58.952350393069146,58.82704957484358,58.809080699502644,58.43414086314776,58.65281565859137,58.45531846622814,58.367078453393226,58.41408631477619,58.199101556232954,58.60324081501685,58.33932295844698,58.108454997593455,58.51002727418579,58.70736403016204,58.47039948660356,58.05663404460132,58.371891545002406,58.48580137975293,58.3707684902936,58.696614792234875,58.40943365955399,58.07043157388095,57.4315738809562,57.593775068185465,57.73961174394353,58.0397882239692,58.01315578373175,57.83667575806193,58.13990052944008,57.8876945291192,58.226054869244344,57.89042194769774,57.77747473126905,58.16091769613348,58.10075405101877,57.7725012032729,57.9011711856249,57.65313653136531,57.742660035296005,57.56537782769132,58.003690036900366,58.286860259906945,57.832504412000645,58.16605166051661,58.0046526552222,57.4660677041553,57.947376865073,57.83186266645275,58.09786619605327,57.74121610781325,57.74907749077491,57.830739611743944,57.88015401893149,57.89347023905022,57.86683779881277,57.80202149847585,57.90694689555591,57.8467832504412,57.69083908230387,57.65827049574843,58.11214503449382,57.903577731429486,57.92250922509225,57.932616717471525,58.22637574201829,57.81485640943366,57.784213059521896,58.14631798491898,57.90421947697738,58.166532969677526,58.20423552061607,57.66805711535376,58.01652494785817,58.3807155462859,57.87421787261351,57.584469757741054,57.98780683459009,57.83426921225734,58.047970479704794,57.93133322637574,57.92202791593133,58.03673993261672,58.030162040750845,57.7315899245949,57.898925076207284,57.806353280924114,57.67142627948019,57.69693566500882,57.94416813733355,57.991657307877425,58.013316220118725,57.686346863468636,57.7152254131237,57.638215947376864,57.81630033691641,57.58719717631959,57.476656505695495,57.97304668698861
22,59.883210890233364,60.069036300777874,60.0023768366465,59.84053586862576,59.821089023336214,59.706460674157306,60.032303370786515,59.52376836646499,59.789433880726016,59.703219533275714,59.77041918755402,59.84917891097666,59.92837078651685,59.957000864304234,59.706784788245464,59.74956784788245,59.96704840103717,59.98854796888505,59.86570872947277,59.86797752808989,59.87824114088159,59.69079515989628,59.99859550561798,59.70926966292135,59.4849827139153,59.60555315471046,59.068928262748486,57.199330164217805,56.796888504753674,57.5775713050994,57.73401037165082,58.61938202247191,58.61419619706137,58.50378133102852,59.21856093344857,59.335782195332754,59.317199654278305,58.84075194468453,59.11959809853068,59.50118841832325,59.28727312013829,59.59766637856526,59.39466292134831,58.22644770959378,55.929127052722556,56.30131806395851,56.5459161624892,57.774956784788245,57.839131374243735,57.77333621434745,58.27063526361279,58.25907519446845,58.69824978392394,58.65233362143474,58.55509939498704,59.054235090751945,58.975043215211755,59.04580812445981,58.94662921348315,58.98411840968021,59.04418755401902,58.90773552290406,59.31579515989628,59.438634399308555,59.07962402765774,59.289974070872944,59.39336646499568,59.0292783059637,59.315363007778735,59.388720829732065,59.497731201382884,59.21985738980121,59.28522039757995,59.4818496110631,59.34183232497839,59.08243301642178,59.41886343993085,59.388720829732065,59.152981849611066,59.210458081244596,59.44868193604149,59.55844857389801,59.5071305099395,59.47601555747623,59.39595937770095,59.32919187554019,59.38774848746759,59.16054451166811,59.541270527225585,59.43733794295592,59.58848314606742,59.364844425237685,59.721585998271394,59.12791702679343,59.22644770959378,59.50324114088159,59.29580812445981,59.17826274848747,59.155574762316334,59.409140017286084,59.476771823681936,59.25885911840968,59.32152117545376,59.55315471045808,59.34582973206569,59.14757994814175,59.491356957649096,59.31784788245462,59.30164217804667,58.95246326707001,59.2681503889369,59.20656871218669,59.579840103716506,59.10371650821089,59.22850043215212,59.27560501296456,59.543107173725154,59.43344857389801,59.158923941227314,59.60879429559205
23,56.35015980447452,56.32675314908818,55.921319796954315,55.69721752209062,55.771103590900545,55.358808046625306,55.58121827411168,55.11797330325249,55.52951682647114,55.403835307388604,55.19618349313781,55.40157924421884,55.489941718368115,55.62859560067682,55.26085730400451,55.401955254747136,55.57388606880993,55.64109795074262,55.75888324873097,55.608761045309265,55.59212257943222,55.26941154352322,55.524816694867454,55.44087234442564,55.18330513254371,55.378924609889076,54.57623613461177,54.64147396127092,54.69909757473209,55.052453468697124,55.177288964091,55.55649558187629,54.8806166572664,54.83446136491822,55.42216582064298,55.26583944350442,55.042677194961456,54.819420943786426,55.030362850159804,55.02885880804663,54.73491257755217,55.46869712351946,55.08121827411168,54.48580560255687,54.14269599548788,54.483361534122956,54.947546531302876,55.18997931942094,55.22579432224102,55.05912765557436,54.844707651814254,54.84874976499342,55.16629065613837,54.95704079714232,54.753807106598984,55.01334837375447,55.01598044745253,54.8484677570972,54.83859748072946,54.72288024064674,54.76865952246663,54.653130287648054,55.16459860876105,55.105188945290465,54.771291596164694,54.94905057341605,55.222598232750514,54.75314908817447,55.06100770821583,54.96023688663283,55.25371310396691,54.98166948674563,54.88230870464373,54.9117315284828,54.97941342357586,54.99746192893401,55.1515322429028,54.80823463056966,54.86708027824779,54.986369618349315,55.108949050573415,54.87958262831359,55.037319044933255,54.88202669674751,54.87234442564392,54.79563827787178,54.94012032336905,54.82252303064486,54.78802406467381,54.89913517578492,54.88315472833239,55.02613273171649,54.96418499717992,54.625681519082534,54.857021996615906,55.01325437112239,54.85034780973867,54.69035532994924,54.75032900921226,54.85551795450272,55.01128031584884,54.83840947546531,54.92160180485054,55.02284263959391,54.89697311524723,54.56711787930062,54.895657078398195,54.88860688099267,54.982421507802215,54.56091370558376,54.772889640909945,54.83211129911638,54.9585448392555,54.50225606316977,54.75784921977815,54.62154540327129,54.904587328445196,54.852039857116,54.74111675126903,55.16168452716676
