cell_id,frame,x,y
2,12,2172.0,2068.0
2,13,2172.0,2068.0
2,14,2172.0,2068.0
2,15,2172.0,2068.0
2,16,2172.0,2068.0
2,17,2172.0,2068.0
2,18,2172.0,2068.0
2,19,2172.0,2068.0
2,20,2172.0,2068.0
2,21,2172.0,2068.0
2,22,2172.0,2068.0
2,23,2172.0,2068.0
2,24,2172.0,2068.0
2,25,2172.0,2068.0
2,26,2172.0,2068.0
2,27,2172.0,2068.0
2,28,2172.0,2068.0
2,29,2172.0,2068.0
2,30,2172.0,2068.0
2,31,2172.0,2068.0
2,32,2172.0,2068.0
2,33,2172.0,2068.0
2,34,2172.0,2068.0
2,35,2172.0,2068.0
2,36,2172.0,2068.0
2,37,2172.0,2068.0
2,38,2172.0,2068.0
2,39,2172.0,2068.0
2,40,2172.0,2068.0
2,41,2172.0,2068.0
2,42,2172.0,2068.0
2,43,2172.0,2068.0
2,44,2172.0,2068.0
2,45,2172.0,2068.0
2,46,2172.0,2068.0
2,47,2172.0,2068.0
2,48,2172.0,2068.0
2,49,2172.0,2068.0
2,50,2172.0,2068.0
2,51,2172.0,2068.0
2,52,2172.0,2068.0
2,53,2172.0,2068.0
2,54,2172.0,2068.0
2,55,2172.0,2068.0
2,56,2172.0,2068.0
2,57,2172.0,2068.0
2,58,2172.0,2068.0
2,59,2172.0,2068.0
2,60,2172.0,2068.0
2,61,2172.0,2068.0
2,62,2172.0,2068.0
2,63,2172.0,2068.0
2,64,2172.0,2068.0
2,65,2172.0,2068.0
2,66,2172.0,2068.0
2,67,2172.0,2068.0
2,68,2172.0,2068.0
2,69,2172.0,2068.0
2,70,2172.0,2068.0
2,71,2172.0,2068.0
2,72,2172.0,2068.0
2,73,2172.0,2068.0
2,74,2172.0,2068.0
2,75,2172.0,2068.0
2,76,2172.0,2068.0
2,77,2172.0,2068.0
2,78,2172.0,2068.0
2,79,2172.0,2068.0
2,80,2172.0,2068.0
2,81,2172.0,2068.0
2,82,2172.0,2068.0
2,83,2172.0,2068.0
2,84,2172.0,2068.0
2,85,2172.0,2068.0
2,86,2172.0,2068.0
2,87,2172.0,2068.0
2,88,2172.0,2068.0
2,89,2172.0,2068.0
2,90,2172.0,2068.0
2,91,2172.0,2068.0
2,92,2172.0,2068.0
2,93,2172.0,2068.0
2,94,2172.0,2068.0
2,95,2172.0,2068.0
2,96,2172.0,2068.0
2,97,2172.0,2068.0
2,98,2172.0,2068.0
2,99,2172.0,2068.0
2,100,2172.0,2068.0
2,101,2172.0,2068.0
2,102,2172.0,2068.0
2,103,2172.0,2068.0
2,104,2172.0,2068.0
2,105,2172.0,2068.0
2,106,2172.0,2068.0
2,107,2172.0,2068.0
2,108,2172.0,2068.0
2,109,2172.0,2068.0
2,110,2172.0,2068.0
2,111,2172.0,2068.0
2,112,2172.0,2068.0
2,113,2172.0,2068.0
2,114,2172.0,2068.0
2,115,2172.0,2068.0
2,116,2172.0,2068.0
2,117,2172.0,2068.0
2,118,2172.0,2068.0
2,119,2172.0,2068.0
3,0,1203.0,1946.0
3,1,1203.0,1946.0
3,2,1203.0,1946.0
3,3,1203.0,1946.0
3,4,1203.0,1946.0
3,5,1203.0,1946.0
3,6,1203.0,1946.0
3,7,1203.0,1946.0
3,8,1203.0,1946.0
3,9,1203.0,1946.0
3,10,1203.0,1946.0
3,11,1203.0,1946.0
3,12,1203.0,1946.0
3,13,1203.0,1946.0
3,14,1203.0,1946.0
3,15,1203.0,1946.0
3,16,1203.0,1946.0
3,17,1203.0,1946.0
3,18,1203.0,1946.0
3,19,1203.0,1946.0
3,20,1203.0,1946.0
3,21,1203.0,1946.0
3,22,1203.0,1946.0
3,23,1203.0,1946.0
3,24,1203.0,1946.0
3,25,1203.0,1946.0
3,26,1203.0,1946.0
3,27,1203.0,1946.0
3,28,1203.0,1946.0
3,29,1203.0,1946.0
3,30,1203.0,1946.0
3,31,1203.0,1946.0
3,32,1203.0,1946.0
3,33,1203.0,1946.0
3,34,1203.0,1946.0
3,35,1203.0,1946.0
3,36,1203.0,1946.0
3,37,1203.0,1946.0
3,38,1203.0,1946.0
3,39,1203.0,1946.0
3,40,1203.0,1946.0
3,41,1203.0,1946.0
3,42,1203.0,1946.0
3,43,1203.0,1946.0
3,44,1203.0,1946.0
3,45,1203.0,1946.0
3,46,1203.0,1946.0
3,47,1203.0,1946.0
3,48,1203.0,1946.0
3,49,1203.0,1946.0
3,50,1203.0,1946.0
3,51,1203.0,1946.0
3,52,1203.0,1946.0
3,53,1203.0,1946.0
3,54,1203.0,1946.0
3,55,1203.0,1946.0
3,56,1203.0,1946.0
3,57,1203.0,1946.0
3,58,1203.0,1946.0
3,59,1203.0,1946.0
3,60,1203.0,1946.0
3,61,1203.0,1946.0
3,62,1203.0,1946.0
3,63,1203.0,1946.0
3,64,1203.0,1946.0
3,65,1203.0,1946.0
3,66,1203.0,1946.0
3,67,1203.0,1946.0
3,68,1203.0,1946.0
3,69,1203.0,1946.0
3,70,1203.0,1946.0
3,71,1203.0,1946.0
3,72,1203.0,1946.0
3,73,1203.0,1946.0
3,74,1203.0,1946.0
3,75,1203.0,1946.0
3,76,1203.0,1946.0
3,77,1203.0,1946.0
3,78,1203.0,1946.0
3,79,1203.0,1946.0
3,80,1203.0,1946.0
3,81,1203.0,1946.0
3,82,1203.0,1946.0
3,83,1203.0,1946.0
3,84,1203.0,1946.0
3,85,1203.0,1946.0
3,86,1203.0,1946.0
3,87,1203.0,1946.0
3,88,1203.0,1946.0
3,89,1203.0,1946.0
3,90,1203.0,1946.0
3,91,1203.0,1946.0
3,92,1203.0,1946.0
3,93,1203.0,1946.0
3,94,1203.0,1946.0
3,95,1203.0,1946.0
3,96,1203.0,1946.0
3,97,1203.0,1946.0
3,98,1203.0,1946.0
3,99,1203.0,1946.0
3,100,1203.0,1946.0
3,101,1203.0,1946.0
3,102,1203.0,1946.0
3,103,1203.0,1946.0
3,104,1203.0,1946.0
3,105,1203.0,1946.0
3,106,1203.0,1946.0
3,107,1203.0,1946.0
3,108,1203.0,1946.0
3,109,1203.0,1946.0
3,110,1203.0,1946.0
3,111,1203.0,1946.0
3,112,1203.0,1946.0
3,113,1203.0,1946.0
3,114,1203.0,1946.0
3,115,1203.0,1946.0
3,116,1203.0,1946.0
3,117,1203.0,1946.0
3,118,1203.0,1946.0
3,119,1203.0,1946.0
4,0,2078.0,2471.0
4,1,2078.0,2471.0
4,2,2078.0,2471.0
4,3,2078.0,2471.0
4,4,2078.0,2471.0
4,5,2078.0,2471.0
4,6,2078.0,2471.0
4,7,2078.0,2471.0
4,8,2078.0,2471.0
4,9,2078.0,2471.0
4,10,2078.0,2471.0
4,11,2078.0,2471.0
4,12,2078.0,2471.0
4,13,2078.0,2471.0
4,14,2078.0,2471.0
4,15,2078.0,2471.0
4,16,2078.0,2471.0
4,17,2078.0,2471.0
4,18,2078.0,2471.0
4,19,2078.0,2471.0
4,20,2078.0,2471.0
4,21,2078.0,2471.0
4,22,2078.0,2471.0
4,23,2078.0,2471.0
4,24,2078.0,2471.0
4,25,2078.0,2471.0
4,26,2078.0,2471.0
4,27,2078.0,2471.0
4,28,2078.0,2471.0
4,29,2078.0,2471.0
4,30,2078.0,2471.0
4,31,2078.0,2471.0
4,32,2078.0,2471.0
4,33,2078.0,2471.0
4,34,2078.0,2471.0
4,35,2078.0,2471.0
4,36,2078.0,2471.0
4,37,2078.0,2471.0
4,38,2078.0,2471.0
4,39,2078.0,2471.0
4,40,2078.0,2471.0
4,41,2078.0,2471.0
4,42,2078.0,2471.0
4,43,2078.0,2471.0
4,44,2078.0,2471.0
4,45,2078.0,2471.0
4,46,2078.0,2471.0
4,47,2078.0,2471.0
4,48,2078.0,2471.0
4,49,2078.0,2471.0
4,50,2078.0,2471.0
4,51,2078.0,2471.0
4,52,2078.0,2471.0
4,53,2078.0,2471.0
4,54,2078.0,2471.0
4,55,2078.0,2471.0
4,56,2078.0,2471.0
4,57,2078.0,2471.0
4,58,2078.0,2471.0
4,59,2078.0,2471.0
4,60,2078.0,2471.0
4,61,2078.0,2471.0
4,62,2078.0,2471.0
4,63,2078.0,2471.0
4,64,2078.0,2471.0
4,65,2078.0,2471.0
4,66,2078.0,2471.0
4,67,2078.0,2471.0
4,68,2078.0,2471.0
4,69,2078.0,2471.0
4,70,2078.0,2471.0
4,71,2078.0,2471.0
4,72,2078.0,2471.0
4,73,2078.0,2471.0
4,74,2078.0,2471.0
4,75,2078.0,2471.0
4,76,2078.0,2471.0
4,77,2078.0,2471.0
4,78,2078.0,2471.0
4,79,2078.0,2471.0
4,80,2078.0,2471.0
4,81,2078.0,2471.0
4,82,2078.0,2471.0
4,83,2078.0,2471.0
4,84,2078.0,2471.0
4,85,2078.0,2471.0
4,86,2078.0,2471.0
4,87,2078.0,2471.0
4,88,2078.0,2471.0
4,89,2078.0,2471.0
4,90,2078.0,2471.0
4,91,2078.0,2471.0
4,92,2078.0,2471.0
4,93,2078.0,2471.0
4,94,2078.0,2471.0
4,95,2078.0,2471.0
4,96,2078.0,2471.0
4,97,2078.0,2471.0
4,98,2078.0,2471.0
4,99,2078.0,2471.0
4,100,2078.0,2471.0
4,101,2078.0,2471.0
4,102,2078.0,2471.0
4,103,2078.0,2471.0
4,104,2078.0,2471.0
4,105,2078.0,2471.0
4,106,2078.0,2471.0
4,107,2078.0,2471.0
4,108,2078.0,2471.0
4,109,2078.0,2471.0
4,110,2078.0,2471.0
4,111,2078.0,2471.0
4,112,2078.0,2471.0
4,113,2078.0,2471.0
4,114,2078.0,2471.0
4,115,2078.0,2471.0
4,116,2078.0,2471.0
4,117,2078.0,2471.0
4,118,2078.0,2471.0
4,119,2078.0,2471.0
5,0,991.0,2388.0
5,1,991.0,2388.0
5,2,991.0,2388.0
5,3,991.0,2388.0
5,4,991.0,2388.0
5,5,991.0,2388.0
5,6,991.0,2388.0
5,7,991.0,2388.0
5,8,991.0,2388.0
5,9,991.0,2388.0
5,10,991.0,2388.0
5,11,991.0,2388.0
5,12,991.0,2388.0
5,13,991.0,2388.0
5,14,991.0,2388.0
5,15,991.0,2388.0
5,16,991.0,2388.0
5,17,991.0,2388.0
5,18,991.0,2388.0
5,19,991.0,2388.0
5,20,991.0,2388.0
5,21,991.0,2388.0
5,22,991.0,2388.0
5,23,991.0,2388.0
5,24,991.0,2388.0
5,25,991.0,2388.0
5,26,991.0,2388.0
5,27,991.0,2388.0
5,28,991.0,2388.0
5,29,991.0,2388.0
5,30,991.0,2388.0
5,31,991.0,2388.0
5,32,991.0,2388.0
5,33,991.0,2388.0
5,34,991.0,2388.0
5,35,991.0,2388.0
5,36,991.0,2388.0
5,37,991.0,2388.0
5,38,991.0,2388.0
5,39,991.0,2388.0
5,40,991.0,2388.0
5,41,991.0,2388.0
5,42,991.0,2388.0
5,43,991.0,2388.0
5,44,991.0,2388.0
5,45,991.0,2388.0
5,46,991.0,2388.0
5,47,991.0,2388.0
5,48,991.0,2388.0
5,49,991.0,2388.0
5,50,991.0,2388.0
5,51,991.0,2388.0
5,52,991.0,2388.0
5,53,991.0,2388.0
5,54,991.0,2388.0
5,55,991.0,2388.0
5,56,991.0,2388.0
5,57,991.0,2388.0
5,58,991.0,2388.0
5,59,991.0,2388.0
5,60,991.0,2388.0
5,61,991.0,2388.0
5,62,991.0,2388.0
5,63,991.0,2388.0
5,64,991.0,2388.0
5,65,991.0,2388.0
5,66,991.0,2388.0
5,67,991.0,2388.0
5,68,991.0,2388.0
5,69,991.0,2388.0
5,70,991.0,2388.0
5,71,991.0,2388.0
5,72,991.0,2388.0
5,73,991.0,2388.0
5,74,991.0,2388.0
5,75,991.0,2388.0
5,76,991.0,2388.0
5,77,991.0,2388.0
5,78,991.0,2388.0
5,79,991.0,2388.0
5,80,991.0,2388.0
5,81,991.0,2388.0
5,82,991.0,2388.0
5,83,991.0,2388.0
5,84,991.0,2388.0
5,85,991.0,2388.0
5,86,991.0,2388.0
5,87,991.0,2388.0
5,88,991.0,2388.0
5,89,991.0,2388.0
5,90,991.0,2388.0
5,91,991.0,2388.0
5,92,991.0,2388.0
5,93,991.0,2388.0
5,94,991.0,2388.0
5,95,991.0,2388.0
5,96,991.0,2388.0
5,97,991.0,2388.0
5,98,991.0,2388.0
5,99,991.0,2388.0
5,100,991.0,2388.0
5,101,991.0,2388.0
5,102,991.0,2388.0
5,103,991.0,2388.0
5,104,991.0,2388.0
5,105,991.0,2388.0
5,106,991.0,2388.0
5,107,991.0,2388.0
5,108,991.0,2388.0
5,109,991.0,2388.0
5,110,991.0,2388.0
5,111,991.0,2388.0
5,112,991.0,2388.0
5,113,991.0,2388.0
5,114,991.0,2388.0
5,115,991.0,2388.0
5,116,991.0,2388.0
5,117,991.0,2388.0
5,118,991.0,2388.0
5,119,991.0,2388.0
6,0,1378.0,2042.0
6,1,1378.0,2042.0
6,2,1378.0,2042.0
6,3,1378.0,2042.0
6,4,1378.0,2042.0
6,5,1378.0,2042.0
6,6,1378.0,2042.0
6,7,1378.0,2042.0
6,8,1378.0,2042.0
6,9,1378.0,2042.0
6,10,1378.0,2042.0
6,11,1378.0,2042.0
6,12,1378.0,2042.0
6,13,1378.0,2042.0
6,14,1378.0,2042.0
6,15,1378.0,2042.0
6,16,1378.0,2042.0
6,17,1378.0,2042.0
6,18,1378.0,2042.0
6,19,1378.0,2042.0
6,20,1378.0,2042.0
6,21,1378.0,2042.0
6,22,1378.0,2042.0
6,23,1378.0,2042.0
6,24,1378.0,2042.0
6,25,1378.0,2042.0
6,26,1378.0,2042.0
6,27,1378.0,2042.0
6,28,1378.0,2042.0
6,29,1378.0,2042.0
6,30,1378.0,2042.0
6,31,1378.0,2042.0
6,32,1378.0,2042.0
6,33,1378.0,2042.0
6,34,1378.0,2042.0
6,35,1378.0,2042.0
6,36,1378.0,2042.0
6,37,1378.0,2042.0
6,38,1378.0,2042.0
6,39,1378.0,2042.0
6,40,1378.0,2042.0
6,41,1378.0,2042.0
6,42,1378.0,2042.0
6,43,1378.0,2042.0
6,44,1378.0,2042.0
6,45,1378.0,2042.0
6,46,1378.0,2042.0
6,47,1378.0,2042.0
6,48,1378.0,2042.0
6,49,1378.0,2042.0
6,50,1378.0,2042.0
6,51,1378.0,2042.0
6,52,1378.0,2042.0
6,53,1378.0,2042.0
6,54,1378.0,2042.0
6,55,1378.0,2042.0
6,56,1378.0,2042.0
6,57,1378.0,2042.0
6,58,1378.0,2042.0
6,59,1378.0,2042.0
6,60,1378.0,2042.0
6,61,1378.0,2042.0
6,62,1378.0,2042.0
6,63,1378.0,2042.0
6,64,1378.0,2042.0
6,65,1378.0,2042.0
6,66,1378.0,2042.0
6,67,1378.0,2042.0
6,68,1378.0,2042.0
6,69,1378.0,2042.0
6,70,1378.0,2042.0
6,71,1378.0,2042.0
6,72,1378.0,2042.0
6,73,1378.0,2042.0
6,74,1378.0,2042.0
6,75,1378.0,2042.0
6,76,1378.0,2042.0
6,77,1378.0,2042.0
6,78,1378.0,2042.0
6,79,1378.0,2042.0
6,80,1378.0,2042.0
6,81,1378.0,2042.0
6,82,1378.0,2042.0
6,83,1378.0,2042.0
6,84,1378.0,2042.0
6,85,1378.0,2042.0
6,86,1378.0,2042.0
6,87,1378.0,2042.0
6,88,1378.0,2042.0
6,89,1378.0,2042.0
6,90,1378.0,2042.0
6,91,1378.0,2042.0
6,92,1378.0,2042.0
6,93,1378.0,2042.0
6,94,1378.0,2042.0
6,95,1378.0,2042.0
6,96,1378.0,2042.0
6,97,1378.0,2042.0
6,98,1378.0,2042.0
6,99,1378.0,2042.0
6,100,1378.0,2042.0
6,101,1378.0,2042.0
6,102,1378.0,2042.0
6,103,1378.0,2042.0
6,104,1378.0,2042.0
6,105,1378.0,2042.0
6,106,1378.0,2042.0
6,107,1378.0,2042.0
6,108,1378.0,2042.0
6,109,1378.0,2042.0
6,110,1378.0,2042.0
6,111,1378.0,2042.0
6,112,1378.0,2042.0
6,113,1378.0,2042.0
6,114,1378.0,2042.0
6,115,1378.0,2042.0
6,116,1378.0,2042.0
6,117,1378.0,2042.0
6,118,1378.0,2042.0
6,119,1378.0,2042.0
7,0,2301.0,2588.0
7,1,2301.0,2588.0
7,2,2301.0,2588.0
7,3,2301.0,2588.0
7,4,2301.0,2588.0
7,5,2301.0,2588.0
7,6,2301.0,2588.0
7,7,2301.0,2588.0
7,8,2301.0,2588.0
7,9,2301.0,2588.0
7,10,2301.0,2588.0
7,11,2301.0,2588.0
7,12,2301.0,2588.0
7,13,2301.0,2588.0
7,14,2301.0,2588.0
7,15,2301.0,2588.0
7,16,2301.0,2588.0
7,17,2301.0,2588.0
7,18,2301.0,2588.0
7,19,2301.0,2588.0
7,20,2301.0,2588.0
7,21,2301.0,2588.0
7,22,2301.0,2588.0
7,23,2301.0,2588.0
7,24,2301.0,2588.0
7,25,2301.0,2588.0
7,26,2301.0,2588.0
7,27,2301.0,2588.0
7,28,2301.0,2588.0
7,29,2301.0,2588.0
7,30,2301.0,2588.0
7,31,2301.0,2588.0
7,32,2301.0,2588.0
7,33,2301.0,2588.0
7,34,2301.0,2588.0
7,35,2301.0,2588.0
7,36,2301.0,2588.0
7,37,2301.0,2588.0
7,38,2301.0,2588.0
7,39,2301.0,2588.0
7,40,2301.0,2588.0
7,41,2301.0,2588.0
7,42,2301.0,2588.0
7,43,2301.0,2588.0
7,44,2301.0,2588.0
7,45,2301.0,2588.0
7,46,2301.0,2588.0
7,47,2301.0,2588.0
7,48,2301.0,2588.0
7,49,2301.0,2588.0
7,50,2301.0,2588.0
7,51,2301.0,2588.0
7,52,2301.0,2588.0
7,53,2301.0,2588.0
7,54,2301.0,2588.0
7,55,2301.0,2588.0
7,56,2301.0,2588.0
7,57,2301.0,2588.0
7,58,2301.0,2588.0
7,59,2301.0,2588.0
7,60,2301.0,2588.0
7,61,2301.0,2588.0
7,62,2301.0,2588.0
7,63,2301.0,2588.0
7,64,2301.0,2588.0
7,65,2301.0,2588.0
7,66,2301.0,2588.0
7,67,2301.0,2588.0
7,68,2301.0,2588.0
7,69,2301.0,2588.0
7,70,2301.0,2588.0
7,71,2301.0,2588.0
7,72,2301.0,2588.0
7,73,2301.0,2588.0
7,74,2301.0,2588.0
7,75,2301.0,2588.0
7,76,2301.0,2588.0
7,77,2301.0,2588.0
7,78,2301.0,2588.0
7,79,2301.0,2588.0
7,80,2301.0,2588.0
7,81,2301.0,2588.0
7,82,2301.0,2588.0
7,83,2301.0,2588.0
7,84,2301.0,2588.0
7,85,2301.0,2588.0
7,86,2301.0,2588.0
7,87,2301.0,2588.0
7,88,2301.0,2588.0
7,89,2301.0,2588.0
7,90,2301.0,2588.0
7,91,2301.0,2588.0
7,92,2301.0,2588.0
7,93,2301.0,2588.0
7,94,2301.0,2588.0
7,95,2301.0,2588.0
7,96,2301.0,2588.0
7,97,2301.0,2588.0
7,98,2301.0,2588.0
7,99,2301.0,2588.0
7,100,2301.0,2588.0
7,101,2301.0,2588.0
7,102,2301.0,2588.0
7,103,2301.0,2588.0
7,104,2301.0,2588.0
7,105,2301.0,2588.0
7,106,2301.0,2588.0
7,107,2301.0,2588.0
7,108,2301.0,2588.0
7,109,2301.0,2588.0
7,110,2301.0,2588.0
7,111,2301.0,2588.0
7,112,2301.0,2588.0
7,113,2301.0,2588.0
7,114,2301.0,2588.0
7,115,2301.0,2588.0
7,116,2301.0,2588.0
7,117,2301.0,2588.0
7,118,2301.0,2588.0
7,119,2301.0,2588.0
8,0,1101.0,2464.0
8,1,1101.0,2464.0
8,2,1101.0,2464.0
8,3,1101.0,2464.0
8,4,1101.0,2464.0
8,5,1101.0,2464.0
8,6,1101.0,2464.0
8,7,1101.0,2464.0
8,8,1101.0,2464.0
8,9,1101.0,2464.0
8,10,1101.0,2464.0
8,11,1101.0,2464.0
8,12,1101.0,2464.0
8,13,1101.0,2464.0
8,14,1101.0,2464.0
8,15,1101.0,2464.0
8,16,1101.0,2464.0
8,17,1101.0,2464.0
8,18,1101.0,2464.0
8,19,1101.0,2464.0
8,20,1101.0,2464.0
8,21,1101.0,2464.0
8,22,1101.0,2464.0
8,23,1101.0,2464.0
8,24,1101.0,2464.0
8,25,1101.0,2464.0
8,26,1101.0,2464.0
8,27,1101.0,2464.0
8,28,1101.0,2464.0
8,29,1101.0,2464.0
8,30,1101.0,2464.0
8,31,1101.0,2464.0
8,32,1101.0,2464.0
8,33,1101.0,2464.0
8,34,1101.0,2464.0
8,35,1101.0,2464.0
8,36,1101.0,2464.0
8,37,1101.0,2464.0
8,38,1101.0,2464.0
8,39,1101.0,2464.0
8,40,1101.0,2464.0
8,41,1101.0,2464.0
8,42,1101.0,2464.0
8,43,1101.0,2464.0
8,44,1101.0,2464.0
8,45,1101.0,2464.0
