cell_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118
10,64.23123272526257,63.99712548369265,63.83399668325041,63.91724709784411,63.831785516860144,63.866998341625205,64.15577667219458,63.86782752902156,63.94964068546158,63.83559977888336,63.868380320619124,63.55887230514096,64.13598673300166,63.98380320619127,63.77164179104478,63.89237147595357,63.8130458817026,63.70033167495854,63.83504698728579,63.460364842454396,63.732835820895524,64.02758430071863,63.68131564400221,63.53139856274185,63.42625760088447,63.896462133775564,63.741404090657824,62.546876727473744,60.840906578220014,61.151520176893314,61.39635157545605,61.77728026533997,62.29303482587065,62.66500829187397,62.88242122719735,63.16506357103372,63.22028745163073,63.268546158098395,63.0955223880597,62.96141514648977,63.48850193477059,63.03056937534549,62.958817025981205,63.29872857932559,63.22885572139303,62.79640685461581,63.43211719181868,63.25074626865672,63.541182974018795,63.06174682144832,63.62714206744057,63.33764510779436,61.427418463239356,59.99231619679381,60.51857379767827,60.92658927584301,61.104864566058595,61.59242675511332,62.01238253178552,62.46616915422886,62.49955776672195,62.822388059701495,62.77390823659481,62.70259812050857,62.72946379215036,62.601603095632946,63.14416804864566,63.09878385848535,62.621171918186846,63.2469320066335,63.17556661138751,62.92863460475401,62.79065782200111,62.82730790491985,62.849364289662795,63.00807075732449,62.88253178551686,62.78551686014372,63.0167495854063,62.95516860143726,62.83576561636263,62.90154781647319,62.913266998341626,63.12045328911,63.0003869541183,62.78015478164732,62.628192371475954,62.9771144278607,62.570093974571584,62.78048645660586,62.66898839137645,62.82625760088447,62.708181315644005,62.715865118850196,62.5971807628524,63.06318407960199,62.4722498618021,62.86622443338861,62.691542288557216,62.36484245439469,62.644831398562744,62.77600884466556,62.436871199557764,62.63996683250414,62.74206744057491,62.48236594803759,62.42426755113322,62.4653399668325,62.46832504145937,62.59707020453289,62.46583747927031,62.56091763405196,62.61857379767827,62.46915422885572,62.243725815367604,62.398894416804865,62.22620232172471,62.55417357656164,62.46860143725815
11,62.71511071744907,62.43911426040744,62.178954827280776,62.20552701505758,62.27146147032772,62.21654561558902,62.62806023029229,62.13973427812223,62.46405668733392,62.46678476527901,62.368857395925595,62.12963684676705,62.768821966341896,62.45700620017715,62.37700620017715,62.35142604074402,62.44124003542959,62.4547741364039,62.34334809565988,62.21356953055802,62.33424269264836,62.69317980513729,62.207227635075284,62.20903454384411,61.990327723649244,62.407015057573076,62.306572187776794,61.88060230292294,61.055305580159434,60.40212577502214,59.97994685562445,60.3066076173605,60.43337466784765,60.766625332152344,60.921169176262175,61.369247121346326,61.51287865367582,61.5674047829938,61.45976970770594,61.499521700620015,61.87057573073516,61.59224092116918,61.48545615589017,61.67450841452613,61.81665190434013,61.369743135518156,61.84945969884854,61.82317094774137,62.04382639503986,61.78759964570416,62.12906997342781,61.97916740478299,61.50203720106289,60.21867139061116,59.53658104517272,59.64308237378211,59.79082373782108,60.01909654561559,60.3466076173605,60.87093002657219,60.87280779450842,61.214030115146144,61.199007971656336,61.048928255093,61.19911426040744,61.131479185119574,61.68811337466785,61.60620017714792,61.28092116917626,61.819946855624444,61.44690876882196,61.53023914968999,61.442302922940655,61.44474756421612,61.399610274579274,61.56800708591674,61.53176262178919,61.51344552701506,61.61321523472099,61.68935341009743,61.65651018600531,61.608644818423386,61.58125775022143,61.71362267493357,61.642196634189546,61.497714791851195,61.3599291408326,61.67231178033658,61.34678476527901,61.50267493356953,61.304481842338355,61.640177147918514,61.40708591674048,61.57257750221435,61.499946855624444,61.90267493356953,61.335163861824626,61.60673162090345,61.609424269264835,61.36382639503986,61.548662533215236,61.64088573959256,61.466324180690876,61.48,61.78756421612046,61.56343666961913,61.38143489813994,61.38632418069088,61.50915854738707,61.645668733392384,61.44308237378211,61.57828166519043,61.657750221434895,61.44177147918512,61.25675819309123,61.46416297608503,61.395287865367585,61.60272807794509,61.40503100088574
12,66.16974595842956,65.97255285130574,66.0449458163084,65.93275892698526,65.89989340913128,65.60081719666016,66.01430094155268,65.73823059157932,65.76416770296677,65.92911707230414,65.8205720376621,65.49227216201812,66.12329010481436,65.68671167170012,65.54929827678096,65.45016876887547,65.50755018653402,65.68280333984723,65.64389767276603,65.47486232012791,65.55977971220466,65.74240540060401,65.22295256706342,65.41179605613786,65.16468289216557,65.57381417658554,65.45452122934802,62.7396518031622,59.9832119381773,61.05596020607568,61.613075146562444,62.42183336294191,63.001332385858944,63.58918102682537,63.90202522650559,64.39527447148694,64.570705276248,64.81710783442885,64.5006217800675,64.55533842600818,65.04885414816131,64.81772961449636,64.56297743826612,64.56937289038906,64.71762302362764,64.41081897317463,64.86223130218511,65.01101438976728,65.16139634038018,64.59353348729792,65.27598152424942,64.83807070527625,59.99689109966246,59.19275182092734,59.92458696038373,60.7459584295612,61.55533842600817,62.096997690531175,62.844377331675254,63.56768520163439,63.86018831053473,64.04645585361521,64.05924675786108,64.19781488719133,64.15357967667437,64.08909220110144,64.55977971220466,64.68982057203766,64.09904068218157,64.70110143897672,64.78006750755019,64.5964647361876,64.36347486232013,64.34286729436845,64.54778823947416,64.57292591934625,64.38976727660331,64.61378575235388,64.75652869070883,64.87724284952922,64.6141410552496,64.58216379463492,64.51083673831941,64.9133949191686,64.51012613252799,64.69852549298277,64.40753242138923,64.5281577544857,64.16690353526381,64.4796589092201,64.34038017409841,64.35023982945461,64.08624977793569,64.25626221353704,64.26976372357434,64.49031799609166,64.12826434535441,64.24222774915616,64.1368804405756,64.14647361876,64.3657843311423,64.29614496358145,64.11298632083852,63.9679339136614,64.36880440575591,63.91481613075147,63.889856102327236,63.80866939065553,64.00595132350328,64.15020429916504,63.78557470243383,63.91614851661041,63.814443062710964,63.815953100017765,63.45443240362409,63.61289749511459,63.68644519452833,63.91854681115651,63.69612719843667
13,63.031748055590974,63.12864975137065,62.776998597475455,62.83679714395002,62.81461175570573,62.85898253219431,63.09039908198393,62.779421139869946,63.04156572740023,62.975009562667346,62.85490246079306,62.84151472650771,63.20757363253857,62.97921713629989,63.25500446257809,63.20757363253857,63.138467423179904,63.08580900165753,62.73517786561265,62.64337625908453,62.97819711844957,63.12329465765651,62.98010965191891,62.68710952441668,62.423817416804795,62.845594797908966,62.76577840112202,62.432105061838584,61.067576182583196,60.924391176845596,60.80836414637256,61.212546219558845,61.357261252071915,61.77381104169323,61.85643248756853,62.163585362743845,62.18475073313783,62.18602575545072,62.21369373964044,62.217518806579115,62.55884227973989,62.21458625525947,62.04819584342726,62.31607803136555,62.44013770240979,61.99808746653066,62.561519826596964,62.4143822516894,62.76909345913553,62.40966466913171,62.601683029453014,62.27157975264567,61.76743593012878,60.10429682519444,60.21241871732755,60.442560244804284,60.490628586000255,60.969526966721915,61.235241616728295,61.59046283309958,61.68545199540992,62.076501338773426,62.04207573632539,61.65472395766926,61.82876450337881,61.621573377534105,62.338773428535,62.05329593267882,61.81333673339284,62.29096009180161,62.2060436057631,62.18271069743721,61.91419099834247,61.998979982149685,62.01836032130562,62.252199413489734,62.14101746780569,61.91929108759403,62.28930256279485,62.29695269667219,62.11347698584725,62.35802626545964,62.15109014407752,62.41361723830167,62.1711079943899,62.149432615070765,61.91699604743083,62.39270687237027,61.99974499553742,62.24340175953079,62.06630116027031,62.01326023205406,62.002040035700624,62.18232819074334,62.095499171235495,62.36707892388117,61.698457223001405,62.08249394364401,62.27094224148922,61.97768710952442,62.28241744230524,62.140889965574395,62.10506183858217,61.92133112329466,62.397424454927965,62.13923243656764,62.14037995664924,61.839219686344514,62.053805941603976,62.058396021930385,61.68940456457988,62.03187555782226,62.00918016065281,61.77113349483616,61.76539589442815,61.78324620680862,61.92579370138977,62.130434782608695,61.91240596710443
14,62.08816940847042,62.07462373118656,61.86877843892194,61.72499124956248,61.868358417920895,61.95946797339867,62.243157157857894,61.796989849492476,61.808050402520124,61.90234511725586,61.886034301715085,61.57182359117956,62.19054952747637,62.011830591529574,61.87630381519076,61.960623031151556,61.915330766538325,61.75145257262863,61.90115505775289,61.74277213860693,61.816800840042,62.213230661533075,61.762513125656284,61.74161708085404,61.664053202660135,61.85862793139657,61.68956947847392,59.41732586629332,59.265278263913196,59.718760938046906,59.84025201260063,60.15540777038852,60.500035001750085,60.71893594679734,60.79009450472524,61.16310815540777,61.093209660483026,61.24354217710886,61.08522926146307,61.09184459222961,61.314280714035704,61.26177808890444,61.13972698634932,61.18984949247462,61.27598879943997,60.771123556177805,61.368638431921596,61.3778788939447,61.496569828491424,61.25565278263913,61.64084704235212,61.07868393419671,58.07812390619531,58.55022751137557,58.9857192859643,59.18274413720686,59.2198809940497,59.566818340917045,59.99093454672734,60.24651732586629,60.23265663283164,60.50647532376619,60.57602380119006,60.54011200560028,60.728946447322365,60.48106405320266,61.00584529226461,60.987714385719286,60.67189359467974,61.31183059152958,60.91953097654883,60.93153657682884,60.69891494574729,60.70220511025551,60.81701085054253,60.92387119355968,60.88456422821141,60.83419670983549,61.042597129856496,60.92425621281064,61.13825691284564,60.97052852642632,60.930801540077006,61.14700735036752,60.8434371718586,60.882674133706686,60.697794889744486,61.0574378718936,60.715820791039555,60.963213160658036,60.64403220161008,60.94301715085754,60.677598879944,60.87840392019601,60.74382219110956,61.05292264613231,60.52866643332167,60.730661533076656,60.790584529226464,60.74242212110605,60.8249212460623,60.946482324116204,60.65547777388869,60.73514175708785,60.92275113755688,60.75582779138957,60.487259362968146,60.6795589779489,60.703570178508926,60.701610080504025,60.57315365768289,60.56282814140707,60.78036401820091,60.73832691634582,60.34602730136507,60.43199159957998,60.50675533776689,60.617325866293314,60.63300665033252
15,61.094182825484765,60.878907795805304,60.46438464582509,60.542342698852394,60.96181242580135,60.64404432132964,61.338345864661655,60.66660071230709,60.88504155124654,60.886624455876536,60.88326078353779,60.74871388998813,61.16956865848832,60.86703601108033,60.59002770083102,60.89631974673526,60.8597150771666,61.14226355362089,60.79224376731302,60.64819944598338,60.862485160269095,61.13533834586466,60.61396913335972,60.817372378314204,60.490502572220024,60.94064107637515,60.37257617728532,60.324297586070436,59.78907795805303,59.31796596755046,59.107043925603485,59.2586070439256,59.61218836565097,59.982192322912546,59.95330431341512,60.399683419074,60.24258013454689,60.16541353383459,60.09180846853977,60.186584883260785,60.67926394934705,60.27423822714682,60.25741986545311,60.30648990898298,60.34784329244163,59.725563909774436,60.56232686980609,60.43688167787891,60.613375544123464,60.17214087851207,60.693707954095764,60.306687772061736,59.99544914918876,58.82607835377919,58.77760189948555,58.767313019390585,58.998614958448755,58.997427779976256,59.26236644242184,59.88148001582905,59.810249307479225,59.8605065294816,60.16462208151959,59.72338741590819,59.72457459438069,59.794222398100516,60.49149188761377,59.95666798575386,60.152750296794615,60.444796201028886,60.05263157894737,59.96478037198259,59.74416303917689,60.03660466956866,59.830827067669176,59.926394934705186,60.30411555203799,59.994657696873766,60.256430550059356,60.190146418678275,60.022754254056196,59.81242580134547,60.15294815987337,60.39750692520776,60.34982192322912,60.19172932330827,59.950336367233874,60.253660466956866,59.89493470518401,60.190542144835774,59.829442026117924,60.10427384250099,60.063316185199845,60.06153541749109,60.07024139295608,60.270083102493075,60.01622477245746,60.110605461020974,60.05896319746735,59.9396517609814,60.05461020973486,60.249505342303124,60.17075583696082,59.789671547289274,60.33537791848041,59.9008705975465,59.94736842105263,59.95686584883261,60.12920459042343,59.902651365255245,59.86664028492283,59.838741590819154,60.149980213692125,60.31677878907796,59.72239810051445,59.86228729719034,59.8197467352592,60.17233874159082,60.02136921250494
16,63.02292075965946,62.924688932547475,62.56437459070072,62.6060248853962,62.65487884741323,62.57105435494434,62.965946299934515,62.63562540929928,62.769482645710546,62.65579567779961,62.58624754420432,62.2702030124427,62.915651604453174,62.60943025540275,62.716044531761625,62.65907007203667,62.64990176817289,62.60235756385069,62.533071381794365,62.515782580222655,62.379043876882776,62.530975769482644,62.495219384413886,62.30137524557957,62.29941060903733,62.46234446627374,62.335428945645056,61.14760969220694,60.22855271774721,60.81349050425671,61.055140798952195,61.23405370006549,61.716175507531105,61.80170268500328,61.941977734119185,62.154682383759,62.25396201702685,62.30451866404715,61.85212835625409,62.22632612966601,62.30661427635887,62.23064833005894,61.875834970530455,62.130058939096266,62.1901768172888,61.45383104125737,62.05461689587426,62.09744597249509,62.418598559266535,61.85448592010478,62.33071381794368,61.89954158480681,59.388343156516044,59.74368041912246,60.441912246234445,60.632089063523246,60.744466273739356,61.0740013097577,61.461034708578914,61.56673215455141,61.66784544859201,61.603667321545515,61.94315651604453,61.626981008513425,61.7358218729535,61.42318271119843,61.926522593320236,61.88762278978389,61.5335952848723,62.10137524557957,61.69037328094303,61.866928618205634,61.66574983628029,61.76725605762934,61.623837590045845,61.72599869024231,61.79436804191224,61.710019646365424,61.708185985592664,61.72429600523903,61.79030779305828,61.57694826457105,61.65972495088408,61.88081204977079,61.58375900458415,61.679633267845446,61.34826457105436,61.71944990176817,61.33516699410609,61.65553372626064,61.397249508840865,61.472167648984936,61.34525212835626,61.44806810740013,61.40550098231827,61.78166339227243,61.33975114603798,61.65671250818598,61.53542894564506,61.40956123117223,61.50137524557957,61.53817943680419,61.14053700065488,61.116961362148004,61.417550753110675,61.52770137524558,61.191879502292075,61.34119187950229,61.3199738048461,61.420432220039295,61.29535036018336,61.28945645055665,61.31263916175507,61.45003274394237,61.13765553372626,61.18808120497708,61.16201702685003,61.2316961362148,61.10609037328094
17,57.57985566363351,57.35801694383433,56.99403828051459,56.992469406965796,56.98797196945926,57.00951783286267,57.42160861834536,56.87271205940801,57.08984415856082,57.01265557996025,57.01694383432695,56.83579123522644,57.41700658926891,57.13314506850748,56.99748980232193,56.860056479447756,57.002301014538226,56.969773036293276,56.97887250287627,56.76550570024056,57.12760171530174,57.37370567932225,56.71948540947599,56.85534985880138,56.72461039640205,57.29463445246313,56.96663528919569,56.8361050099362,56.66635289195691,56.352264407488754,55.95397970923543,56.12226754523586,56.091413032109614,56.01568873548792,56.11860684028867,56.49482271728898,56.47463654429453,56.47578705156364,56.16462713105324,56.15092563539379,56.59010563748562,56.305616567304675,56.40644284070704,56.48457274343688,56.91622215249451,56.091099257399854,56.62409789770945,56.59585817383119,56.68737579751072,56.41637903984939,56.66928145591465,56.453718230310635,56.62273820730049,56.47997071436042,56.13429557577659,55.821566781717394,55.82418157096538,55.83955653174354,55.9231251961092,55.90775023533103,55.91182930655789,56.24348917477251,56.291810480075306,55.97845413659659,56.14663738102709,55.99937245058048,56.82324024683611,56.32695324756825,56.03409685179375,56.60171530174668,56.32015479552348,56.17278527350695,56.21357598577555,56.05166823554021,56.326744064428404,56.08994875013074,56.4019454032005,56.270264616671895,56.55192971446501,56.455287103859426,56.4190984206673,56.39587909214517,56.53299864030959,56.52212111703797,56.476623784123,56.52368999058676,56.1794791339818,56.57096538019036,56.239305511975736,56.438029494822715,56.356029704005856,56.3825959627654,56.36743018512708,56.342851166196006,56.48248091203849,56.76153122058362,56.14600983160757,56.5238991737266,56.402991318899694,56.21901474741136,56.454659554439914,56.501098211484155,56.3250705993097,56.2654534044556,56.61060558518983,56.26942788411254,56.25384374019454,56.38447861102395,56.4099989540843,56.43112645120803,56.15521388976048,56.27413450475892,56.26785901056375,56.45089425792281,56.195900010459155,56.39880765610292,56.309591046961614,56.47944775651082,56.374019454032
18,59.75072020951549,59.77996508075076,59.52697512003492,59.44504583151462,59.38629419467482,59.48926233085989,59.85888258402444,59.557965953731994,59.48721082496726,59.63675250982104,59.61540811872545,59.29000436490615,59.89305979921431,59.64958533391532,59.71606285464863,59.47044958533392,59.57450894805762,59.359144478393716,59.60523788738542,59.38659973810563,59.46918376254911,59.759973810563075,59.294151025752946,59.506023570493234,59.25543430816237,59.554517677869924,59.4461807071148,58.35399388913138,57.780052378873854,58.25827149716281,58.28594500218245,58.592230467044956,58.75656918376255,58.860759493670884,58.962854648625054,58.93269314709734,59.01955477957224,59.12300305543431,58.8696639022261,58.792710606721954,59.1542994325622,59.09009166302924,58.97040593627237,58.91846355303361,59.21968572675687,58.67581841990397,58.919380183326055,59.135399388913136,59.328939327804456,58.974858140549976,59.4457005674378,59.034526407682236,57.02509821038848,57.47040593627237,57.925447402880835,58.043212570929725,58.05298996071584,58.21348756001746,58.48481012658228,58.61230903535574,58.54901789611523,58.71610650371017,58.65325185508512,58.602487996508074,58.655696202531644,58.536534264513314,59.07350501964208,58.904539502400695,58.61038847664775,59.08873854212134,58.82976865997381,58.90864251418594,58.729550414666086,58.741597555652554,58.71501527717154,58.919249236141425,58.73683980794413,58.70008729812309,58.923963334788304,58.799781754692276,58.97114797031864,58.80301178524662,58.83134002618944,58.9819292885203,58.77415975556526,58.874727193365345,58.64382365779136,58.87184635530336,58.579790484504585,58.76639022261021,58.561501527717155,58.776167612396335,58.519598428633785,58.57350501964208,58.64849410737669,59.008817110432126,58.500480139676995,58.6782627673505,58.664862505456135,58.48179834133566,58.68406809253601,58.75984286337844,58.541553906591005,58.48136185072021,58.95704932343955,58.48987341772152,58.511436054124836,58.58223483195111,58.5312090790048,58.58703622872108,58.323832387603666,58.424574421649936,58.66381492797905,58.48620689655172,58.19397642950677,58.60100392841554,58.29585333915321,58.65770405936272,58.52130074203404
19,58.77801186017478,58.53893570536829,58.23096129837703,58.01443508114856,58.15691323345818,58.16846129837703,58.42493757802747,57.971441947565545,58.18570536828964,58.30883270911361,58.17883895131086,57.9433520599251,58.49055867665418,58.38927902621723,58.2169163545568,58.061875780274654,58.07350187265918,58.2606897627965,58.14520911360799,58.150202871410734,58.359316479400746,58.45552434456929,58.09043383270912,58.28737515605493,58.04197877652934,58.20287141073658,58.17649812734082,58.031991260923846,57.975499375780274,57.657069288389515,56.892634207240945,56.62554619225968,56.62617041198502,56.64661360799001,56.695614856429465,57.14146379525593,57.109160424469415,57.329588014981276,57.166042446941326,57.29978152309613,57.526607365792756,57.44272784019975,57.348392634207244,57.493835830212234,57.57662297128589,57.05875468164794,57.829588014981276,57.70435393258427,57.907303370786515,57.57911985018727,57.88600187265918,57.71309300873908,57.67407927590512,57.432740324594256,56.941869538077405,56.55352684144819,56.24492821473159,56.28503433208489,56.20185705368289,56.590823970037455,56.51942883895131,56.840980024968786,57.19483458177278,56.89364856429463,56.93695380774032,56.86228152309613,57.46090823970037,57.296738451935084,57.16885143570537,57.64442883895131,57.29712858926342,57.305633583021226,57.12819912609238,57.07677902621723,57.05477528089887,57.284098002496876,57.30735018726592,57.27769975031211,57.3455836454432,57.491807116104866,57.38381710362047,57.32233146067416,57.33224094881398,57.48275593008739,57.26474719101124,57.39333645443196,57.193820224719104,57.398096129837704,57.13217852684145,57.34706616729088,57.09199438202247,57.17322097378277,57.2560861423221,57.260143570536826,57.188748439450684,57.513732833957555,57.08302122347066,57.511860174781525,57.33941947565543,57.09730024968789,57.30844257178527,57.33325530586767,57.12351747815231,57.21067415730337,57.50577403245943,57.41838327091136,57.207084893882644,57.10502496878902,57.29268102372035,57.31171972534332,57.039481897627965,57.28643882646691,57.414794007490634,57.20365168539326,56.89489700374532,57.16697877652934,56.94631710362047,57.4603620474407,57.25507178526841
20,63.55555555555556,63.57669983416252,63.178067993366504,62.90650912106136,62.88743781094527,62.892412935323385,63.27798507462686,62.72305140961858,62.858830845771145,62.648009950248756,62.98548922056385,62.31032338308458,63.02218076285241,62.68200663349917,62.782752902155885,62.47802653399668,62.32338308457712,62.52964344941957,62.44589552238806,62.324419568822556,62.524875621890544,62.75207296849088,62.12375621890547,62.12064676616915,62.18718905472637,62.35737976782753,62.26554726368159,57.759328358208954,58.06135986733002,58.87271973466003,59.35261194029851,59.84742951907131,60.268242122719734,60.63640132669983,60.97533167495854,61.51969320066335,61.384535655058045,61.3115671641791,61.4554311774461,61.48859867330017,61.824419568822556,61.72056384742952,61.87479270315091,61.72139303482587,61.735074626865675,61.34286898839137,62.042703150912104,61.932628524046436,61.91397180762852,61.77446102819237,62.05161691542288,61.02674129353234,56.76782752902156,57.30597014925373,57.72781923714759,58.114427860696516,58.38287728026534,59.10406301824212,59.61587893864013,60.151326699834165,60.132255389718075,60.39863184079602,60.36898839137645,60.14033996683251,60.20190713101161,60.4007048092869,60.56985903814262,60.600124378109456,60.21268656716418,61.11152570480929,60.6985903814262,60.69423714759536,60.28648424543947,60.47035655058043,60.42060530679934,60.425787728026535,60.19071310116086,60.575456053067995,60.74709784411277,60.38640132669983,60.439262023217246,60.46890547263681,60.41314262023217,60.58457711442786,60.28565505804312,60.448175787728026,60.13598673300166,60.59017412935324,59.99564676616915,60.1985903814262,59.82131011608624,60.185737976782754,59.73466003316749,59.95957711442786,60.06820066334992,60.40941127694859,59.696932006633496,60.124585406301826,59.85717247097844,59.52093698175788,59.69506633499171,59.658996683250415,59.45522388059702,59.625,60.073175787728026,59.55327529021559,59.499585406301826,59.62147595356551,59.49543946932007,59.52860696517413,59.34846600331675,59.57172470978441,59.54228855721393,59.59908789386402,59.225746268656714,59.287728026534,59.33893034825871,59.733623548922054,59.32483416252073
21,60.09746537758035,59.61458061144499,59.185654559707345,59.18513195714659,59.017376535145026,59.17533315913248,59.30010452051215,59.02782858636007,59.19349359811863,59.51450222106088,59.26038672589495,58.95061405800888,59.32741050431147,59.253723543245364,59.17115233864646,59.14345440292657,59.19336294747844,59.03462241964986,58.907891298667366,58.91363992683564,59.06885288737915,59.42317742356938,58.91925790436373,59.09080219493075,58.58766657956624,59.28978311993729,59.140057486281684,58.78233603344656,58.34073686961066,58.20904102430102,57.43911680167233,57.723412594721715,57.76992422262869,57.92997125685916,57.89574078912987,58.27162268095114,58.22275934152077,58.30990331852626,58.166579566239875,58.20172458845048,58.56754638097727,58.21661876143193,58.211392735824404,58.4515286124902,58.521557355631046,57.97099555787823,58.63966553436112,58.35706819963418,58.58622942252417,58.24980402403972,58.85432453619023,58.66370525215574,58.473739221322184,57.86804285340998,57.628821531225505,57.45348837209303,57.1024301019075,57.34217402665273,57.54611967598641,57.86046511627907,57.58061144499608,58.13561536451529,58.04128560229945,57.794747844264435,58.07590802194931,58.02456232035537,58.52377841651424,58.377711000783904,58.043637313822835,58.43245361902273,58.413117324274886,58.192317742356934,58.08100339691664,58.2004180820486,58.07042069506141,58.15390645414163,58.050953749673376,57.983015416775544,58.17794617193624,58.3579827541155,58.5429840606219,57.982884766135356,58.428926051737655,58.61654037104782,58.14227854716488,58.130650640188136,58.03253200940684,58.4427750195976,58.0484713875098,58.180559184740005,58.13848967859943,58.06310425921087,58.156780768225765,58.10282205382806,58.248105565717275,58.68095113666057,58.003004964724326,58.28507969689051,58.26639665534361,58.09171674941207,58.33054611967599,58.21152338646459,58.14227854716488,58.20917167494121,58.443820224719104,58.15207734517899,57.90318787562059,57.9515286124902,58.11079174287954,58.407107394826234,58.019336294747845,58.173634700810034,58.23399529657695,58.102691403187876,57.796185001306505,58.21047818134309,57.94956885288738,58.22275934152077,58.035536974131176
22,64.10557070510323,63.65601869887028,63.26723802103623,63.694974678613164,63.85820023373588,63.503311258278146,63.66069341643942,63.158161277756136,63.45578496299182,63.834047526295286,64.18426178418387,63.8005453837164,64.45305804440981,64.2263342423062,64.15504479937671,64.2208804051422,64.41176470588235,64.70159719516946,64.4394234514998,64.66809505259057,64.27853525516167,64.72263342423062,64.43280093494351,64.56914686404363,64.21503700818076,64.38994935722633,64.27035449941566,58.16790027269186,57.04557849629918,58.64394234514998,59.23880015582392,60.716790027269184,61.16478379431243,62.38059992208804,63.05336969224776,63.02532138683288,63.381768601480324,63.33112582781457,63.22049084534476,63.17452278924815,63.97545773276198,63.437086092715234,63.59602649006622,63.37202960654461,63.90689520841449,63.314374756525126,63.831710167510714,63.75146084924036,63.89637709388391,63.96026490066225,63.740942734709776,62.97156213478769,55.740942734709776,56.1172574990261,56.64394234514998,58.306973120373975,58.91195948578107,59.61433580054538,60.253213868328785,61.118815738215815,61.08726139462407,61.334242306194,61.62329567588625,61.244643552785355,61.52902220490845,61.78613167121153,62.13245033112583,61.909622126996496,61.454616283599535,62.157382158161276,62.23957927541878,61.81846513439813,62.01246591351772,61.59135177249708,61.91195948578107,61.96143358005454,62.119594857810675,61.97740553174912,62.03934553954032,62.17374366965329,61.84300740163615,61.91585508375535,61.9446825087651,62.13283989092326,61.95714842228282,62.21815348656019,61.85742111414102,61.94624074795481,61.59797428905337,61.7479548110635,62.05687573042462,62.0821971172575,62.27035449941566,61.35372029606545,61.909622126996496,62.24152707440592,61.60186988702766,62.164394234515,61.481495909622126,61.491624464355276,61.48967666536814,61.79275418776782,61.72808726139463,61.59524737047137,62.034670821971176,61.97234125438255,61.820023373587844,61.82041293338528,62.17686014803272,62.002726918582,61.97389949357226,62.04051421893261,62.06895208414492,61.901441371250485,61.585508375535646,61.74328009349435,61.708998831320606,62.087650954421505,62.00428515777172
23,65.4568861472442,65.40203835322515,65.16883465200483,65.20571275311788,64.98504760627598,65.13007912028966,65.5790532385678,65.2676679629878,65.26458361271288,65.06832506369854,65.20081802333378,64.7452058468553,65.52863081668231,65.20738903044119,65.268472576103,65.04894729784095,64.81460372804077,64.85121362478209,65.07979080059005,64.90653077645166,65.04988601314201,65.29609762639132,64.80863618076975,64.95527692101382,64.6520048276787,65.41390639667426,65.07737696124447,63.814469625854905,61.37917393053507,60.88547673327075,60.84591658844039,61.47867775244737,61.952527826203564,62.609695588038086,63.231192168432344,63.45326538822583,63.84812927450717,63.77531178758214,63.93187608958026,63.74708327745742,64.23514818291538,64.12719592329356,64.00891779536006,64.1164677484243,64.13443744133029,63.65448571811721,64.2885208528899,64.23474587635778,64.58026015824058,64.25472710205176,64.77893254660052,64.22770551159984,62.97901300791203,60.47720262840284,59.945822716910286,60.42302534531313,60.894930937374276,61.45433820571275,61.88567788654955,62.64972509051898,62.89084082070538,63.22421885476733,63.280541772830894,63.246882124178626,63.49584283223817,63.29643288185597,63.91015153547003,63.832372267667964,63.60413034732466,64.15220598095749,64.1935094542041,64.01998122569398,63.61143891645434,63.86267936167359,63.909145769076034,64.18056859326806,63.85892450046936,63.86113718653614,64.13168834652005,64.0054981896205,64.10077779267802,64.08756872737025,64.16192838943275,64.08817218720665,64.04894729784095,64.13001206919672,63.84685530374145,64.23320370122033,63.71751374547405,64.02319967815475,63.84672120155559,63.952863081668234,63.77772562692772,63.85771758079657,63.75385543784364,64.08475258146707,63.718653614053906,63.83994904116937,63.762035671181444,63.74567520450584,63.828684457556655,64.07811452326673,63.64496446292075,63.597291135845516,63.93428992892584,63.68640203835322,63.62518439050557,63.62940860936033,63.655022126860665,63.76887488266059,63.563229180635645,63.682781279334854,63.78858790398284,63.725895132090656,63.48927182513075,63.60962853694515,63.574426713155425,63.88795762370927,63.780541772830894
