frame,minutes,is_stim_onset,in_analysis_window
184,59.15,False,False
185,59.483333333333334,False,False
186,59.8,False,False
187,60.11666666666667,False,False
188,60.43333333333333,False,False
189,60.733333333333334,False,False
190,61.06666666666667,False,False
191,61.38333333333333,False,False
192,61.7,False,False
193,62.016666666666666,False,False
194,62.333333333333336,False,False
195,62.65,False,False
196,62.96666666666667,False,False
197,63.28333333333333,False,False
198,63.61666666666667,False,False
199,63.93333333333333,False,False
200,64.25,False,False
201,64.56666666666666,False,False
202,64.88333333333334,False,False
203,65.2,False,False
204,65.53333333333333,False,False
205,65.85,False,False
206,66.16666666666667,False,False
207,66.48333333333333,False,False
208,66.8,False,False
209,67.11666666666666,False,False
210,67.43333333333334,False,False
211,67.75,False,False
212,68.06666666666666,False,False
213,68.38333333333334,False,False
214,68.7,False,False
215,69.03333333333333,False,False
216,69.35,False,False
217,69.66666666666667,False,False
218,69.98333333333333,False,False
219,70.3,False,False
220,70.61666666666666,False,False
221,70.93333333333334,False,False
222,71.25,False,False
223,71.56666666666666,False,False
224,71.9,False,False
225,72.21666666666667,False,False
226,72.53333333333333,False,False
227,72.85,False,False
228,73.18333333333334,False,False
229,73.48333333333333,False,False
230,73.81666666666666,False,False
231,74.13333333333334,False,False
232,74.45,False,False
233,74.76666666666667,False,False
234,75.08333333333333,False,False
235,75.4,False,False
236,75.71666666666667,False,False
237,76.03333333333333,False,False
238,76.35,False,False
239,76.66666666666667,False,False
240,76.98333333333333,False,False
241,77.3,False,False
242,77.6,False,False
243,77.93333333333334,False,False
244,78.25,False,False
245,78.56666666666666,False,False
246,78.88333333333334,False,False
247,79.2,False,False
248,79.53333333333333,False,False
249,79.85,False,False
250,80.15,False,False
