cell_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93
0,46.8500949155528,47.061135124600945,46.591454661306116,47.05392675208753,46.54882701041565,47.08238961474809,47.34753371467138,47.07052595599241,46.7373967506144,46.9106279066864,46.83534815251968,47.257596941759445,46.75536907905751,46.74865492958102,46.96070818385658,46.583239428864815,46.91274538961235,47.215133765553105,46.99267307930895,47.013770785741954,47.08050133389034,46.99987253495103,43.20462835652256,42.38036048499395,43.89149404592825,46.76253302675319,46.78458687990196,46.69030276950555,46.66494599577225,46.96711581674337,47.018367428108185,46.950470713160655,38.327977570505325,38.98025701089961,39.03998171878868,39.451327563764586,38.4711532989084,38.96920252362741,38.25797799939376,38.534337666030964,38.89196236690575,38.77322758334182,38.43928078782479,39.1430048898813,38.402586294081786,38.24219205484974,38.87727801816325,38.552550569237575,38.5883382252475,38.66394649543863,38.93793634496941,38.95543046862553,38.26993475059446,38.64735716065235,38.702481199054894,38.50839783723349,38.52029883657314,38.471518239440385,38.87382934197976,38.457912745673035,38.38174620718439,38.92365711890465,38.529309945177125,38.281065251869045,38.31663580983097,38.624505475051464,38.79036141537833,39.00579723080829,38.362781790197964,38.61506684748645,38.474905236401824,38.558872879308595,38.200919897242464,38.57324611605568,38.71654471084105,38.87994183975574,38.23064728604644,38.147097863171595,38.416730982801504,38.452678636856376,38.68155104219556,38.491700331923965,38.596205543718014,38.38046942012651,38.58235268668043,38.35515187346604,38.34277545759514,38.003785401258625,38.804823749384816,38.625210085610846,38.37211128616362,37.90209415345596,38.79529841215573,38.54609731616804
1,40.20684742179441,40.850032688228474,40.813413801463376,40.89152328358839,40.790467327934074,41.25769228994263,41.44354082951878,41.22885673450011,40.82170657578779,41.165539683381304,40.97593027244432,41.536802104446046,40.95470210279775,40.96471794820458,41.06626992362988,40.87026350674335,41.04674532440734,41.28575995956293,41.149009270445674,41.239344905501326,41.13095104022703,41.37801935202791,40.897433480699185,39.12394476422092,39.15304611631609,39.19939465245619,39.61638984290872,40.03367927050371,40.4109648970732,40.71687145465108,40.99050367912363,41.11007011915336,41.70447238311217,40.22354969900039,38.60157316059122,39.41669544610018,38.96925160692464,39.54631320625494,39.695755873495585,40.42918566796543,40.94051600276816,41.18340939854248,41.029230265897624,41.46893632560385,40.77582346419709,40.750557030717516,41.34887889578146,41.165916373420785,41.09573099193077,41.22307657175076,41.59106803299988,41.442749704644605,40.866316515034015,41.11720825352731,41.02580156930113,41.07974789190859,41.11206727218433,40.787064124809106,41.37654147228995,40.92325639501742,40.78276550451179,41.41421339837941,41.10862011707435,40.54675165818715,40.66488553955454,41.06821109834941,41.15478013374816,41.287601037406,40.84115358339047,40.879832686704624,40.8625436688371,40.86983745190591,40.625085793948216,41.007398087642024,41.08328534177387,40.98700519036392,40.686251419222494,40.591322252358786,40.92376699697096,40.705249812283355,40.93287613638235,40.66391012426626,40.92781015215319,40.83708714389252,41.16219717350265,40.7776484906431,40.84474181228901,40.37715771554632,40.920363726741,41.02408041544354,40.962825288833336,40.32061468431256,41.18905692707484,40.83198787864249
2,43.50922971934862,44.143840623071284,43.72457354429571,44.20304265506126,43.82033465054589,44.17836606196619,44.03888868588458,44.0267704317625,43.46044068584062,44.074412600663756,43.75695588141675,44.334272194361965,43.40248658333247,43.773493678993106,43.847668368344195,43.61933733592932,43.57074546007851,43.9696214884183,43.867803423552246,43.725814626774486,43.77579082956747,43.676302866790294,38.667457535207966,38.61129796251667,40.23723467581727,40.140322434444435,40.62699582829781,41.16421419640354,41.694776307411146,42.18030122220905,41.915514402722046,42.38343007618659,43.07017993009424,43.04992073936379,39.841975008015005,40.6946387477313,41.72239956812184,41.52238822089677,41.18639782234627,41.79756302602486,42.071256948004994,42.34133249225197,42.32357464848597,42.7822243932017,42.35751141407852,42.28476339370396,42.845603769119265,42.46743053486641,42.7484040424582,42.63910358722482,42.96889957945324,43.09395509430211,42.384739837455506,42.769871478621575,42.69552172796725,42.68057666175791,42.621215771097376,42.40669768966847,42.81007169996042,42.715766089496974,42.512401534476496,42.93549348284312,42.80306295749589,42.32614386351309,42.346154184626485,42.6602899956809,42.829993428754285,43.039560611423866,42.48533958561509,42.580030344028536,42.77378626519399,42.36978854089654,42.307930013987075,42.596785812954145,42.657222228430896,42.66655990634896,42.50309861765882,42.28035834618369,42.46886334037994,42.51387461428862,42.41212518398348,42.40194192683824,42.57416569184219,42.30297072111541,42.67740088830914,42.45433507610972,42.36291647363682,42.07545352832891,42.678714622970915,42.474551896182085,42.354906635245385,41.78746440434751,42.805890367664674,42.29127091102972
3,38.55602602131376,39.2448552242842,39.39514033512479,39.532437708907366,39.066628946591116,39.41949593700873,39.72438383684291,39.62868044505376,39.452871128358666,39.422284034598526,39.30378269411149,39.926972382954354,39.17247869812988,39.35799371809945,39.57467811153181,38.941365623940605,39.14024142569971,39.831007699547236,39.60500437817901,39.57535641701245,39.46482363968246,39.436923840847435,39.93879393267314,39.59403351719092,39.73732576308441,39.27830358101688,38.934655650010555,38.96031232881609,39.087830136396384,39.38822082222621,39.35036200318926,39.47579137459954,40.020428183589885,40.736314851648984,39.16329190028807,39.71030189679434,39.193093270150655,39.235402913995024,39.09337081777894,39.15470883806064,39.632781798441876,39.63461954191118,39.265762091993864,39.76582196676638,39.42288331887583,39.07822147631578,39.25810986667276,39.53581353935322,39.31161312260644,39.259073590936175,39.560096336277475,39.47924381946968,39.07516438887797,39.18137967673175,39.21764254140188,39.232701232636636,39.26095330615935,38.97816105380023,39.50339804993577,39.23619423631927,38.96723471293392,39.3311621994678,39.339974839003894,38.784973084488286,38.80569203826177,39.21489669605829,39.34330166017453,39.5818818480096,38.915927130613085,39.13278065228453,39.1003473515224,39.15076239860475,38.710420816841484,39.08518304299209,39.400471484137526,39.2323361837633,38.87660534686145,38.95041159233966,39.209250843016214,38.73173817076392,38.975272873557195,39.00333023035634,39.26349783767987,39.1117438085113,39.38383078177069,39.070499007196595,38.93053365368397,38.39451351723572,39.002156502153454,38.95162758695308,38.82313708157866,38.432624947361404,39.34597837510059,38.6787455244679
4,43.7060703945494,43.728858727341525,43.50807204435712,43.97987175884983,43.385334800469195,43.84255895294273,43.945646748193006,43.75676628717998,43.45038704565033,43.74246688504501,43.630855229591624,44.105336547959475,43.40283524782115,43.54354846093621,43.82747518462076,43.510497790849456,43.5682839462035,43.89744468091601,43.7486938642913,43.71105583878367,43.87707672017584,43.654834999021425,39.80368870819111,40.14109580729693,41.48259529818593,43.76988499222841,43.73069770799257,43.593721728456636,43.67634779313281,43.85332147360986,43.66566699037456,44.04593590676457,38.850122988647556,39.463226329787815,39.40751072844691,39.54649526938906,38.83325749381825,39.43337398677359,39.00454709543339,38.69867295474402,39.215256261999066,39.02618887053235,38.88125248333388,39.17682288705777,38.57957153555852,38.43791360514838,39.18048883630938,39.01084976241542,38.866619356850386,38.97871083858101,38.99769732021593,39.27339066253222,38.64578137971263,38.924188889170715,38.83050505496085,38.836800850925,38.7562144020267,38.70260805988191,39.30350495667559,38.66813599047336,38.48643093290235,39.23622161064651,38.72104759108697,38.551404317486835,38.4225732249587,38.88220690520937,39.078741569765555,39.18281486393199,38.42776391339679,38.805125355699175,38.761790169745694,38.55834940476282,38.19856869183238,38.7544179739128,38.813106395225375,38.729333079150564,38.49494123288516,38.468766476704694,38.64767590633995,38.5406376686147,38.732960305518155,38.65302393172937,38.58097215787362,38.4818252269907,38.89941405075773,38.55151943778322,38.47341334308232,38.25958328950172,38.830350823035104,38.7988522583155,38.2634871063136,37.870621005132094,38.918399188229614,38.57545120826356
5,39.363913071411524,40.134981267917766,40.30711967727551,40.39353724378128,40.087782133474356,40.68523741241052,40.722027598406434,40.25618847529147,40.3112181001268,40.663355256688,40.497779488003644,40.71623218663191,40.13829788245087,40.24851367738077,40.42564844377569,39.966652495269265,40.25965641575115,40.61809279177822,40.436073486242,40.806526313274915,40.22492822037499,40.63255266408195,40.816805013272706,40.11628390662426,39.76117964408165,39.09284020894324,39.62228525377684,39.590975729036174,39.85437534215267,39.92745673997794,40.16647835575398,40.122387277670825,41.01931970204969,40.61569290047615,38.522820867016435,39.39577724222128,38.62211101239316,38.91964763597769,39.063739321053056,39.64963887992592,40.32296084970382,40.663827375013106,40.34264474685865,41.135743121773494,40.31423626670589,40.107771725073775,40.47288576926739,40.509790875551936,40.42898740847557,40.33366262915889,40.62607613241578,40.546945189106346,40.03599543016383,40.13414692422222,40.207231641430404,39.8668293973341,40.16052303708653,39.83663950502949,40.14355290097359,40.091947995534795,39.72619764157211,40.406853348201494,40.01763527815546,39.79241747926834,39.625560143970276,39.958391146287006,40.20628795077505,40.30903736296037,39.84186438916803,39.60237790632991,39.73511457780707,39.66935905405539,39.497317208709774,39.86858209316314,39.61794806624012,40.00111218012246,39.47310383743317,39.38140300862216,39.969878247238185,39.49728836704623,39.713981751247196,39.61490059589558,39.80300135489521,39.774911149434026,40.090237772531275,39.5359300354931,39.90780238692783,39.03228190798894,39.82428620040595,39.800846898002,39.65900165817772,39.14953202558851,39.883146460914475,39.67154069288763
6,38.51274708530288,38.99538822215547,38.66384749400743,38.70541492692645,38.355569982616856,38.59783066250881,38.65385986682659,38.56474615476423,38.30655802144022,38.519433393953456,38.1660143842013,38.83604936822112,37.99234243475295,38.330198643587266,38.36635987774321,38.072878701962466,38.4102805733502,38.66355774906662,38.39599459998277,38.37337334738144,38.328276749672135,38.6672266289792,37.80454468106261,38.05705542413647,38.72306054987833,38.14797867126897,37.89697879377929,37.815416366065364,37.92432192522122,37.925416783570896,37.76527320777767,38.07394237317337,38.39310413208525,39.2058424639058,38.6800674527094,39.14086622598445,38.46506802831839,38.47472219337768,37.853165093424984,38.05148146856829,38.17402555421592,38.345711701382236,37.97594356990182,38.42459989230612,37.796453652252985,37.86987644739388,38.227512428289465,37.90090672016602,37.8084674435099,38.00053197564379,38.63962255379034,38.3381021858836,37.52287053685783,38.04264151525165,37.945012029244864,37.8049026533941,37.63186604980376,37.60259826259235,38.08126193212256,37.78099223797563,37.59619211396274,38.06085365096948,37.85324588017078,37.48795725914796,37.54543275632589,37.90400818554569,38.06359488254345,38.20893000516031,37.87534542711842,37.938529390861426,37.71767838633597,37.631344370185836,37.49573928029915,37.73238133244287,37.982444239925094,37.72888894825666,37.5620754820035,37.33399905232933,37.497707876288175,37.51270745743376,37.79404866595574,37.57750894240103,37.574783107019115,37.6573351071273,37.878627547875155,37.411180044139975,37.600517877667464,37.06981536419461,37.89812482355966,37.795646447077935,37.50390367756421,37.03230220266794,38.095338914926465,37.50987691724713
7,39.91305367265331,40.545600794360254,40.77527129842041,40.489754130918335,40.23069597858094,40.83760876279348,40.95361512332654,40.819361088358015,40.48238776864965,40.72825003965658,40.672857550747175,41.00458301942399,40.28563661097003,40.582699957658576,40.45905917098654,40.271754635027484,40.48618749337432,40.707182568608594,40.70838549647632,40.64155407809207,40.75315446598046,40.9495426337441,40.53861644802461,39.0977600205348,39.35445365992354,39.406417965572686,39.38672052599225,39.69724410294343,40.03204091467385,40.25251033187224,40.25625658834104,40.501656156234475,40.90407235350037,41.101829971969515,39.17678527468553,39.853267515365516,39.17970389939658,39.461329609371276,39.4207806140386,39.79392339094773,40.19382076066962,40.36154246831936,40.144231359708755,40.71402864761572,39.98867534635243,40.19674700919827,40.61963127747038,40.316558184342526,40.39683035318191,40.430868175478736,40.8570124053151,40.887197283511625,40.07843769509123,40.34749108375156,40.304313416382264,40.31467119311355,40.258308031139364,40.276510993487825,40.6643188477055,40.28783433624629,40.15357088400586,40.79700769644999,40.588814728199104,40.00940803070924,40.04846015982899,40.417722915089215,40.52590583874765,40.67135921697374,40.10904673416774,40.38065204313391,40.165369454937064,40.03405465606951,40.03534546251028,40.30054293821449,40.370253930287944,40.25059952031457,40.1473250927642,39.789586139704085,40.22083198886598,40.137840454158905,40.32356222627187,40.026061831614754,40.13162028636399,40.30015052619344,40.35729127114934,40.08798066294224,40.17173626311684,39.7566601332785,40.454159312161345,40.2833607855243,40.11839645219503,39.62855918916386,40.510429217218125,40.12041699692767
8,48.66912483157011,48.62198971919719,48.694123052959625,48.688368320137876,48.76384668041797,48.87339404143572,48.96846462754154,48.67601575427353,48.53660140198356,48.65388143109018,48.60171761010999,48.66504239471653,48.343385543148614,48.41231077385893,48.717106337335466,48.47927472541482,48.33901061672274,48.70228121080185,48.87712379662394,48.77113693763714,48.81394129458941,48.31993167344201,40.70037058263068,40.394208715958875,42.94835392400164,47.12600915186201,48.15977683273422,48.30935947954969,48.25116469593317,48.50624239184226,48.75436250899208,48.623191320940485,38.91465491873215,39.40240302761633,38.955882239311165,39.58727698653508,38.844182330913156,39.23954765324524,38.43124972835912,38.667992150683084,39.138557075950075,38.848190255630946,38.82267643861036,39.354773984568816,38.585509821558595,38.627930890166304,38.855431466258125,38.79882043998658,38.91274006463294,38.91606980225135,39.10729838666855,39.05507722303655,38.65643727251109,38.75367745110786,38.96777184092038,38.88318229264989,38.745356225205555,38.656428982122854,39.14314311231448,38.76616671946448,38.31119449400043,38.92959887973867,39.02815093243105,38.67305034299499,38.61871146788266,38.801404754696485,39.11602558171769,39.23034528430402,38.739219781721694,38.78871961407255,38.64395428101191,38.589982050204895,38.547751279210445,38.68662559888045,38.85773875354131,38.86152558422134,38.405524393835265,38.68173376778035,38.731506073579425,38.771169230418636,38.78046103341887,38.8310927542607,38.69634534717334,38.80056780657025,38.98839463294254,38.66296364181993,39.0387525443601,38.1255721909356,39.087863275251436,38.79007124938159,38.90730313288475,38.04165898876689,38.9821530279195,38.35657203258596
9,38.73399607809839,39.358881925597316,39.58913830582921,39.38947131239703,39.34521403056304,39.74101905778403,39.68844991854391,39.64710860774533,39.06541539701949,39.35474273328094,39.02445655232771,39.70832468411421,38.84930269817195,39.70650246682399,39.23715747694861,39.405597592368366,39.12740130376905,39.470226344881524,39.14455699811122,39.32831415706057,38.99941109293314,39.40100284895112,39.565182509057244,39.30656719404885,39.2984868050533,38.678920609038336,38.77462839918652,38.91176636004619,39.10805388854146,39.25710545449066,39.16450575905143,38.947660555885946,39.69329029331143,40.157874306316316,38.39605390469346,38.89531584921178,38.363749842872444,38.34950169363293,38.496398175337895,38.503543409785,38.917270207227176,39.46204703562194,39.15987537259229,39.570867487820664,38.91310677775777,38.8118851112961,39.74374991066411,39.09523641729558,39.10960909962904,39.287534532836894,39.60422200483816,39.25137566645981,38.883875597082685,39.06137265890149,39.34386828934351,39.015066408877026,38.941320715388564,39.02208857870094,39.4333344810251,38.7379550140315,38.73159378478836,39.33469080394132,39.15997064907705,38.52149107971407,38.67124663213038,38.837555686940426,39.28558017111211,39.175046792353626,38.86295958306142,38.885906644143674,39.00851033300385,38.80868991246685,38.44345314539713,39.05988005809847,38.82547662183607,39.05482108480884,38.62744538851416,38.58266787789227,38.95154179451573,38.7480383607885,38.90080180415936,38.6209620056148,39.158623284109574,38.79822990294695,38.97268969857198,38.63465817744961,38.77367533378041,38.18568542855086,38.79755624246673,38.962153314271696,38.871329674218416,38.101284652288456,39.067944863570105,38.98839109164954
