frame,bg_sampled_mean,bg_fit_min
653,22.46141,18.709556520786904
654,22.468266,18.710774032119396
655,22.485064,18.60800707720707
656,22.454638,18.83160039887871
657,22.447725,18.626986533401777
658,22.465092,18.68142997002632
659,22.49652,18.738868600810033
660,22.459608,18.755470575162512
661,22.477116,18.626402600089104
662,22.46678,18.651050789175795
663,22.480814,18.69736537354298
664,22.452763,18.67129679657967
665,22.4628,18.6907364922358
666,22.465492,18.62389785177138
667,22.46898,18.696098553683388
668,22.463335,18.7275518067383
669,22.484753,18.776180263975313
670,22.479548,18.754203040748212
671,22.46671,18.76417247053034
672,22.502192,18.761210526976228
673,22.477184,18.746002477247778
674,22.460632,18.76766459849622
675,22.49192,18.77708162574662
676,22.485483,18.671916928901965
677,22.478441,18.78541919793216
678,22.461813,18.50220815246652
679,22.484287,18.772063775722966
680,22.466063,18.64849784723312
681,22.482868,18.75695090457863
682,22.462,18.649084626697558
683,22.465925,18.745269448688244
684,22.45287,18.844591188536143
685,22.450048,18.65307624733681
686,22.446362,18.709738323504585
687,22.462841,18.5750465519393
688,22.4749,18.46849038193953
689,22.449003,18.612994986238327
690,22.456377,18.752014656647866
691,22.450203,18.870297074423142
692,22.470598,18.570289038488106
693,22.457605,18.659112061664644
694,22.467758,18.713946443941214
695,22.447573,18.54485115839881
696,22.47243,18.82697848003032
697,22.494907,18.719315731982825
698,22.47601,18.659019884697848
699,22.458672,18.824602992244333
700,22.4706,18.776162005763045
701,22.468428,18.645742729359714
702,22.47244,18.730358370403007
703,22.468096,18.730102987466374
704,22.47714,18.737601103227682
705,22.458597,18.653156846551628
706,22.468788,18.80255213846729
707,22.477022,18.735241098306
708,22.457962,18.753662271345025
709,22.468454,18.718376724160798
710,22.460318,18.718246992777974
711,22.442263,18.6545945286032
712,22.457104,18.678056068701423
713,22.440214,18.555035245762873
714,22.4388,18.786781822221656
715,22.464964,18.59999782092853
716,22.45855,18.710099936303745
717,22.464827,18.67117009639634
718,22.444468,18.714934987749302
719,22.451168,18.72336652388231
720,22.448957,18.720040377856456
721,22.45513,18.66672350056042
722,22.44652,18.72423770319388
723,22.455294,18.65422878442232
724,22.451029,18.743617996345364
725,22.46835,18.7462434890896
726,22.458841,18.701071202553045
727,22.449944,18.727915395268514
728,22.445473,18.688068991200428
729,22.468544,18.62730784418902
730,22.45484,18.56021447288081
731,22.450026,18.63478042530242
732,22.439596,18.738309056712577
733,22.451725,18.700932601219137
734,22.456923,18.714494793421437
735,22.459715,18.79070574465873
736,22.467037,18.705778031562254
737,22.447483,18.586805321929926
738,22.444166,18.77571690271257
739,22.452171,18.826190323688635
740,22.4352,18.71193234786636
741,22.462498,18.754304417206857
742,22.459955,18.947549818643427
743,22.473488,18.875967724290824
744,22.468296,18.738482641669112
745,22.463804,18.70024807552612
746,22.471607,18.724844503617238
747,22.448032,18.707353913056593
748,22.456198,18.68692366405651
749,22.468496,18.84900588121359
750,22.473358,18.59544143617604
751,22.461422,18.580596263383715
752,22.449392,18.691849916409588
753,22.475752,18.72520277609531
754,22.458935,18.652283080810985
755,22.422623,18.663356875737403
756,22.453375,18.749318562327026
757,22.463388,18.84244574177533
758,22.466125,18.774240228681364
759,22.48658,18.729978785314575
760,22.472408,18.69986678866588
761,22.485987,18.781290969938524
762,22.465769,18.732437699980917
763,22.465477,18.7987920252998
764,22.45328,18.71239924447449
765,22.464077,18.754329243181914
766,22.466913,18.621474643591824
767,22.452772,18.663079977668442
768,22.460402,18.58536176150715
769,22.466597,18.644665814428933
770,22.461842,18.680173220175522
771,22.47036,18.620117258758942
772,22.481419,18.75222105538811
773,22.456646,18.62744989205234
774,23.857777,18.6247329706786
775,22.481272,18.62201604930486
776,22.48035,18.659821580833135
777,22.457823,18.62870388892512
778,22.476122,18.61327691433017
779,22.462997,18.88890390358765
780,22.459377,18.75558333740486
781,22.41455,18.581106210129814
782,22.440746,18.469676701404985
783,22.451826,18.62717855652825
784,22.457195,18.70924605520421
785,22.417423,18.6237838887715
786,22.441875,18.723721247990323
787,22.461458,18.55223258377463
788,22.438107,18.776393956361336
789,22.42729,18.708169084629382
790,22.44224,18.765937705748236
791,22.453688,18.662029957321657
792,22.450699,18.745407211784375
793,22.440868,18.64843476377916
794,22.446884,18.6735215299264
795,22.449495,18.650996396101657
796,22.420605,18.7372090585781
797,22.442387,18.601689815314078
798,22.426756,18.595043509346628
799,22.444134,18.768402249911034
800,22.440485,18.768303320424693
801,22.42009,18.708226364246528
802,22.434652,18.653640036076062
803,22.41943,18.565093667517303
804,22.425867,18.770952066015752
805,22.427681,18.623792795366906
806,22.408165,18.677295621601374
807,22.413475,18.734436521458385
808,22.408947,18.75862139048252
809,22.398235,18.604250210816748
810,22.409447,18.601573755279702
811,22.382822,18.556977331694714
812,22.411522,18.695559363125206
813,22.412191,18.839850934322676
814,22.381496,18.764928730547577
815,22.37727,18.661725945169817
816,22.372252,18.81193277727156
817,22.393127,18.70846128424347
818,22.37806,18.689143840550972
819,22.37463,18.65076232561927
820,22.397934,18.636104107581804
821,22.418318,18.597129274992454
822,22.428165,18.82383721504279
823,22.420786,18.703962235733993
824,22.431608,18.788722314980447
825,22.415754,18.7153049384912
826,22.435875,18.74044343174257
827,22.428835,18.647090365999183
828,22.439941,18.604125313259985
829,22.422977,18.786710836090915
830,22.41998,18.7355245306889
831,22.419426,18.547418079683514
832,22.427647,18.588602037341822
833,22.425188,18.72065884201834
834,22.424978,18.627279022859067
835,22.40843,18.77483218220557
836,22.4214,18.55730082461741
837,22.413446,18.61702578833219
838,22.412064,18.585865876722462
839,22.414194,18.472280164793236
840,22.423277,18.773665756444313
841,22.411364,18.577595563038603
842,22.404089,18.588971663950495
843,22.443462,18.72872498608231
844,22.397703,18.698659619369792
845,22.398645,18.78558910404585
846,22.391102,18.646956770211773
847,22.388742,18.633564371127733
848,22.39824,18.687052249433055
849,22.41641,18.802026041934425
850,22.392544,18.53003545475932
851,22.375067,18.454652859420605
852,22.37787,18.748057987006096
853,22.371891,18.612570459558984
854,22.383554,18.701021939573963
855,21.584967,18.67671773859884
856,22.392948,18.652413537623712
857,22.385378,18.628494568709907
858,22.393383,18.597318194258378
859,22.396881,18.59095477559057
860,22.37906,18.635276394412035
861,22.41463,18.49701721529285
862,22.391216,18.721465040911966
863,22.388397,18.508316675969997
864,22.397572,18.569463842391876
865,22.393847,18.614144157045633
866,22.395897,18.495516236663196
867,22.395021,18.429779839732284
868,22.410099,18.63119730263109
869,22.391068,18.733441482571177
870,22.380974,18.714494696978846
871,22.394403,18.753814845176922
872,22.389725,18.76570713302342
873,22.391655,18.64898351562505
874,22.39208,18.704055290201325
875,22.400982,18.764407904565694
876,22.394524,18.65089285806744
877,22.383717,18.72366583052354
878,22.39137,18.609248019559356
879,22.39485,18.649383965675362
880,22.375208,18.635687125039645
881,22.37532,18.70253350487187
882,22.384613,18.765400117211144
883,22.38785,18.509593287086602
884,22.392044,18.589394864360038
885,22.390104,18.728167765442006
886,22.404428,18.68202529273109
887,22.405733,18.677580221567716
888,22.401394,18.690048064130277
889,22.38339,18.71520560094102
890,22.383923,18.809852030793444
891,22.3815,18.615832922866876
892,22.375402,18.719084541021303
893,22.36603,18.769354434779125
894,22.367424,18.674170802257684
895,22.363665,18.596782033078888
896,22.369762,18.519946676371834
897,22.365042,18.794565967590216
898,22.350227,18.593500604695198
899,22.367012,18.604420127292318
900,22.342663,18.63374257947727
901,22.335688,18.59961622455855
902,22.333437,18.667933567216643
903,22.308073,18.644755705871997
904,22.335123,18.597688071752398
905,22.334139,18.660596965489848
906,22.326532,18.511882414362375
907,22.333097,18.439935646802496
908,22.352833,18.566807725767596
909,22.32724,18.738275206681422
910,22.350962,18.719791842173816
911,22.338985,18.636276292049327
912,22.353241,18.800807635521796
913,22.36339,18.775409462705703
914,22.373974,18.617001897109915
915,22.364685,18.840805679302264
916,22.375029,18.736482641957622
917,22.3624,18.60483843879722
918,22.368807,18.551972582279227
919,22.384016,18.661547266563318
920,22.375378,18.466771789083534
921,22.36813,18.65757006121939
922,22.370163,18.689097477537143
923,22.356066,18.597510247748474
924,22.366188,18.616699601980372
925,22.381308,18.559171817303717
926,22.381413,18.647688861816825
927,22.36639,18.728808733876082
928,22.382994,18.629598028139654
929,22.36636,18.800998696269353
