frame,minutes,is_stim_onset,in_analysis_window
219,24.8333333333333,False,True
220,24.95,False,True
221,25.0666666666667,False,True
222,25.1833333333333,False,True
223,25.3,False,True
224,25.4166666666667,False,True
225,25.5333333333333,False,True
226,25.6333333333333,False,True
227,25.75,False,True
228,25.8666666666667,False,True
229,25.9833333333333,False,True
230,26.1,False,True
231,26.2166666666667,False,True
232,26.3333333333333,False,True
233,26.45,False,True
234,26.5666666666667,False,True
235,26.6833333333333,False,True
236,26.7833333333333,False,True
237,26.9,False,True
238,27.0166666666667,False,True
239,27.1333333333333,False,True
240,27.25,False,True
241,27.3666666666667,False,True
242,27.4833333333333,False,True
243,27.6,False,True
244,27.7166666666667,False,True
245,27.8166666666667,False,True
246,27.9333333333333,False,True
247,28.05,False,True
248,28.1666666666667,False,True
249,28.2833333333333,False,True
250,28.4,False,True
251,28.5166666666667,False,True
252,28.6333333333333,False,True
253,28.7333333333333,False,True
254,28.85,False,True
255,28.9666666666667,False,True
256,29.0833333333333,False,True
257,29.2,False,True
258,29.3166666666667,False,True
259,29.4333333333333,False,True
260,29.55,False,True
261,29.6333333333333,False,True
262,29.75,False,True
263,29.8666666666667,False,True
264,29.9833333333333,True,True
265,30.0666666666667,False,True
266,30.1833333333333,False,True
267,30.3,False,True
268,30.4,False,True
269,30.5166666666667,False,True
270,30.6333333333333,False,True
271,30.75,False,True
272,30.85,False,True
273,30.9666666666667,False,True
274,31.0833333333333,False,True
275,31.1833333333333,False,True
276,31.3,False,True
277,31.4166666666667,False,True
278,31.5333333333333,False,True
279,31.65,False,True
280,31.7666666666667,False,True
281,31.8666666666667,False,True
282,31.9666666666667,False,True
283,32.0833333333333,False,True
284,32.2,False,True
285,32.3,False,True
286,32.4166666666667,False,True
287,32.5333333333333,False,True
288,32.65,False,True
289,32.7666666666667,False,True
290,32.8833333333333,False,True
291,32.9833333333333,False,True
292,33.1,False,True
293,33.2166666666667,False,True
294,33.3333333333333,False,True
295,33.45,False,True
296,33.5666666666667,False,True
297,33.6833333333333,False,True
298,33.7833333333333,False,True
299,33.9,False,True
300,34.0166666666667,False,True
301,34.1333333333333,False,True
302,34.25,False,True
303,34.3,False,True
304,34.4166666666667,False,True
305,34.5333333333333,False,True
306,34.65,False,True
307,34.7666666666667,False,True
308,34.8666666666667,False,True
309,34.9833333333333,False,True
310,35.1,False,True
311,35.2166666666667,False,True
312,35.3333333333333,False,True
313,35.45,False,True
314,35.55,False,True
315,35.6666666666667,False,True
316,35.7333333333333,False,True
317,35.85,False,True
318,35.9666666666667,False,True
319,36.0666666666667,False,True
320,36.1833333333333,False,True
321,36.3,False,True
322,36.4166666666667,False,True
323,36.5333333333333,False,True
324,36.6333333333333,False,True
325,36.75,False,True
326,36.8666666666667,False,True
327,36.9833333333333,False,True
328,37.1,False,True
329,37.2,False,True
330,37.3166666666667,False,True
331,37.4333333333333,False,True
332,37.55,False,True
333,37.6666666666667,False,True
334,37.7833333333333,False,True
335,37.9,False,True
336,38.0,False,True
337,38.1166666666667,False,True
338,38.2333333333333,False,True
339,38.35,False,True
340,38.4666666666667,False,True
341,38.5833333333333,False,True
342,38.6833333333333,False,True
343,38.8,False,True
344,38.9166666666667,False,True
345,39.0333333333333,False,True
346,39.15,False,True
347,39.2666666666667,False,True
348,39.3666666666667,False,True
349,39.4833333333333,False,True
350,39.6,False,True
351,39.7166666666667,False,True
352,39.8333333333333,False,True
353,39.95,True,True
354,40.0666666666667,False,True
355,40.1666666666667,False,True
356,40.2833333333333,False,True
357,40.4,False,True
358,40.5166666666667,False,True
359,40.6333333333333,False,True
360,40.75,False,True
361,40.8666666666667,False,True
362,40.95,False,True
363,41.05,False,True
364,41.1666666666667,False,True
365,41.2833333333333,False,True
366,41.4,False,True
367,41.5166666666667,False,True
368,41.6166666666667,False,True
369,41.7333333333333,False,True
370,41.85,False,True
371,41.9666666666667,False,True
372,42.0833333333333,False,True
373,42.2,False,True
374,42.3166666666667,False,True
375,42.4166666666667,False,True
376,42.5333333333333,False,True
377,42.65,False,True
378,42.7666666666667,False,True
379,42.8833333333333,False,True
380,43.0,False,True
381,43.1,False,True
382,43.2166666666667,False,True
383,43.3333333333333,False,True
384,43.45,False,True
385,43.5666666666667,False,True
386,43.6833333333333,False,True
387,43.8,False,True
388,43.9,False,True
389,44.0166666666667,False,True
390,44.1333333333333,False,True
391,44.25,False,True
392,44.3666666666667,False,True
393,44.4666666666667,False,True
394,44.5666666666667,False,True
395,44.6833333333333,False,True
396,44.8,False,True
397,44.9166666666667,False,True
398,45.0333333333333,False,True
399,45.15,False,True
400,45.25,False,True
401,45.3666666666667,False,True
402,45.4833333333333,False,True
403,45.6,False,True
404,45.7166666666667,False,True
405,45.8333333333333,False,True
406,45.95,False,True
407,46.05,False,True
408,46.1666666666667,False,True
409,46.2833333333333,False,True
410,46.4,False,True
411,46.5166666666667,False,True
412,46.6333333333333,False,True
413,46.7333333333333,False,True
414,46.85,False,True
415,46.9666666666667,False,True
416,47.0833333333333,False,True
417,47.2,False,True
418,47.3166666666667,False,True
419,47.4166666666667,False,True
420,47.5333333333333,False,True
421,47.6333333333333,False,True
422,47.7333333333333,False,True
423,47.85,False,True
424,47.9666666666667,False,True
425,48.0833333333333,False,True
426,48.1833333333333,False,True
427,48.3,False,True
428,48.3666666666667,False,True
429,48.4833333333333,False,True
430,48.6,False,True
431,48.65,False,True
432,48.75,False,True
433,48.8666666666667,False,True
434,48.9833333333333,False,True
435,49.0666666666667,False,True
436,49.1666666666667,False,True
437,49.2833333333333,False,True
438,49.4,False,True
439,49.5166666666667,False,True
440,49.6333333333333,False,True
441,49.75,False,True
442,49.85,False,True
443,49.9666666666667,True,True
444,50.0833333333333,False,True
445,50.2,False,True
446,50.3166666666667,False,True
447,50.4333333333333,False,True
448,50.5333333333333,False,True
449,50.65,False,True
450,50.75,False,True
451,50.8666666666667,False,True
452,50.9833333333333,False,True
453,51.0833333333333,False,True
454,51.2,False,True
455,51.3166666666667,False,True
456,51.4333333333333,False,True
457,51.55,False,True
458,51.6666666666667,False,True
459,51.7666666666667,False,True
460,51.8833333333333,False,True
461,52.0,False,True
462,52.0666666666667,False,True
463,52.1833333333333,False,True
464,52.3,False,True
465,52.4166666666667,False,True
466,52.5166666666667,False,True
467,52.6333333333333,False,True
468,52.75,False,True
469,52.8666666666667,False,True
470,52.9666666666667,False,True
471,53.0833333333333,False,True
472,53.2,False,True
473,53.3166666666667,False,True
474,53.4333333333333,False,True
475,53.55,False,True
476,53.6666666666667,False,True
477,53.7666666666667,False,True
478,53.8833333333333,False,True
479,54.0,False,True
480,54.1166666666667,False,True
481,54.2333333333333,False,True
482,54.35,False,True
483,54.45,False,True
484,54.5666666666667,False,True
485,54.6833333333333,False,True
486,54.8,False,True
487,54.9166666666667,False,True
488,55.0333333333333,False,True
489,55.1333333333333,False,True
490,55.25,False,True
491,55.3666666666667,False,True
492,55.4833333333333,False,True
493,55.6,False,True
494,55.7166666666667,False,True
495,55.8166666666667,False,True
496,55.9333333333333,False,True
497,56.05,False,True
498,56.1666666666667,False,True
499,56.2833333333333,False,True
500,56.4,False,True
501,56.5,False,True
502,56.6166666666667,False,True
503,56.7333333333333,False,True
504,56.85,False,True
505,56.9666666666667,False,True
506,57.0833333333333,False,True
507,57.2,False,True
508,57.3,False,True
509,57.4166666666667,False,True
510,57.5333333333333,False,True
511,57.65,False,True
512,57.7666666666667,False,True
513,57.8833333333333,False,True
514,57.9833333333333,False,True
515,58.1,False,True
516,58.2166666666667,False,True
517,58.3333333333333,False,True
518,58.45,False,True
519,58.5666666666667,False,True
520,58.6833333333333,False,True
521,58.7833333333333,False,True
522,58.9,False,True
523,59.0166666666667,False,True
524,59.1333333333333,False,True
525,59.2166666666667,False,True
526,59.3333333333333,False,True
527,59.45,False,True
528,59.5666666666667,False,True
529,59.6833333333333,False,True
530,59.8,False,True
531,59.9,False,True
532,60.0166666666667,False,True
533,60.1333333333333,False,True
534,60.25,False,True
535,60.3666666666667,False,True
536,60.4833333333333,False,True
537,60.5833333333333,False,True
538,60.7,False,True
539,60.8166666666667,False,True
540,60.9333333333333,False,True
541,61.05,False,True
542,61.1666666666667,False,True
543,61.2666666666667,False,True
544,61.3833333333333,False,True
545,61.5,False,True
546,61.6166666666667,False,True
547,61.7333333333333,False,True
548,61.8,False,True
549,61.9166666666667,False,True
550,62.0333333333333,False,True
551,62.15,False,True
552,62.2666666666667,False,True
553,62.3666666666667,False,True
554,62.4833333333333,False,True
555,62.6,False,True
556,62.7166666666667,False,True
557,62.8333333333333,False,True
558,62.95,False,True
559,63.05,False,True
560,63.1333333333333,False,True
561,63.25,False,True
562,63.3666666666667,False,True
563,63.4833333333333,False,True
564,63.6,False,True
565,63.7166666666667,False,True
566,63.8333333333333,False,True
567,63.95,False,True
568,64.05,False,True
569,64.1666666666667,False,True
570,64.2833333333333,False,True
571,64.4,False,True
572,64.5166666666667,False,True
573,64.6333333333333,False,True
574,64.75,False,True
575,64.85,False,True
576,64.9666666666667,False,True
577,65.0833333333333,False,True
578,65.2,False,True
579,65.3166666666667,False,True
580,65.4333333333333,False,True
581,65.55,False,True
582,65.6666666666667,False,True
583,65.7666666666667,False,True
584,65.8833333333333,False,True
585,65.9833333333333,False,True
586,66.1,False,True
587,66.2166666666667,False,True
588,66.3333333333333,False,True
589,66.45,False,True
590,66.5666666666667,False,True
591,66.6666666666667,False,True
592,66.75,False,True
593,66.8666666666667,False,True
594,66.9666666666667,False,True
595,67.0833333333333,False,True
596,67.2,False,True
597,67.3166666666667,False,True
598,67.4333333333333,False,True
599,67.5333333333333,False,True
600,67.65,False,True
601,67.7666666666667,False,True
602,67.8833333333333,False,True
603,68.0,False,True
604,68.1166666666667,False,True
605,68.2333333333333,False,True
606,68.3333333333333,False,True
607,68.45,False,True
608,68.5666666666667,False,True
609,68.6833333333333,False,True
610,68.8,False,True
611,68.9166666666667,False,True
612,69.0166666666667,False,True
613,69.1333333333333,False,True
614,69.25,False,True
615,69.3666666666667,False,True
616,69.4833333333333,False,True
617,69.5833333333333,False,True
618,69.7,False,True
619,69.8166666666667,False,True
620,69.9333333333333,False,True
621,70.05,False,True
622,70.1666666666667,False,True
623,70.2666666666667,False,True
624,70.3833333333333,False,True
625,70.5,False,True
626,70.6166666666667,False,True
627,70.7333333333333,False,True
628,70.85,False,True
629,70.9666666666667,False,True
630,71.0666666666667,False,True
631,71.1833333333333,False,True
632,71.3,False,True
633,71.4166666666667,False,True
634,71.5333333333333,False,True
635,71.65,False,True
636,71.7666666666667,False,True
637,71.8666666666667,False,True
638,71.9833333333333,False,True
639,72.1,False,True
640,72.2166666666667,False,True
641,72.3333333333333,False,True
642,72.45,False,True
643,72.55,False,True
644,72.6666666666667,False,True
645,72.7833333333333,False,True
646,72.9,False,True
647,73.0166666666667,False,True
648,73.1333333333333,False,True
649,73.2333333333333,False,True
650,73.35,False,True
651,73.4666666666667,False,True
652,73.5833333333333,False,True
653,73.7,False,True
654,73.8166666666667,False,True
655,73.9166666666667,False,True
656,74.0333333333333,False,True
657,74.15,False,True
