frame,bg_sampled_mean,bg_fit_min
101,35.03453,26.860538355954525
102,35.34344,27.26468795651112
103,35.17722,27.055823582418633
104,35.056385,26.890560777183147
105,35.06458,26.758473120422952
106,35.1607,27.13509767005897
107,34.93191,26.832348272094503
108,35.058212,26.750288649509802
109,35.07043,27.075182549251238
110,34.94286,26.869905406912064
111,34.923073,26.64231726574831
112,34.972595,26.72520819148241
113,35.227627,26.944054193531287
114,35.216328,26.90244032857567
115,35.259262,27.14589274286555
116,35.019676,26.816240489674225
117,34.985126,27.002338831539024
118,35.390404,27.317311935456097
119,35.119637,26.919153497766324
120,35.413067,27.387243135817428
121,34.921974,26.601438811645906
122,35.09413,27.095248173672722
123,35.376686,27.181333597754286
124,35.10396,26.926269505704024
125,35.004635,26.84251911973698
126,36.3254,28.120837470860938
127,35.23457,26.962489119412915
128,35.22609,27.042404750357594
129,35.21636,27.144141358970266
130,35.25015,27.183975443901048
131,35.210854,26.96296752073099
132,35.259914,26.934585382878655
133,35.199306,26.874106040817317
134,35.09909,26.756860484479986
135,34.93394,26.824718569247935
136,35.037018,26.945523920699628
137,34.97774,26.737190411257526
138,35.22299,26.973672915078144
139,35.212048,27.11138257797028
140,35.298862,27.095721480567168
141,35.16074,27.07283788126485
142,35.07437,26.796920651896645
143,35.03458,26.860329269571277
144,35.220272,26.961485035104925
145,35.058067,27.045347736278178
146,35.146187,26.912169102059487
147,35.202038,27.065676897711
148,34.894207,26.727737193758497
149,35.03167,26.722147590885346
150,35.05243,26.93024765119816
151,35.13279,27.102703286815704
152,35.037636,26.92972230293002
153,35.10795,26.982702173523947
154,34.895576,26.721327640556076
155,35.041653,26.97252325455214
156,35.275047,27.185003311359964
157,35.170048,26.98768765110599
158,35.049095,26.89717665853528
159,35.051975,26.721440613376366
160,35.006477,26.749342168451037
161,35.210224,26.84414658243743
162,35.071266,26.76096476922713
163,35.083313,26.76725232189575
164,35.07443,26.867485663378037
165,34.957825,26.882216706351276
166,35.059372,26.93079088289681
167,34.94109,26.679679632747085
168,35.224163,27.008167146822736
169,35.07605,26.831054996275025
170,35.365982,27.050405276447602
171,34.90876,26.621124577039662
172,35.04841,26.965549232858823
173,35.041042,26.62797595209878
174,35.065636,26.98768732898325
175,35.075115,26.76293662866041
176,35.207924,26.97785256718195
177,35.05725,26.8787295321184
178,35.21414,26.921158693770973
179,34.920124,26.76799665814132
180,35.177944,27.0174843453567
181,35.168846,26.893465695478927
182,35.021904,26.77021197897122
183,35.32277,27.043649880668408
184,35.039654,26.9386194124736
185,35.17901,26.94928866090721
186,35.24148,26.95892772389764
187,35.183826,27.12921341441806
188,35.364166,27.040419187379158
189,35.1875,27.011919106834302
190,35.15132,26.851873498990567
191,35.453,27.200310895823034
192,35.305317,27.09167595500582
193,35.016953,26.71943828844017
194,35.012123,26.87450328561393
195,35.23833,26.969774696533833
196,35.14792,27.02467010289036
197,34.986637,26.855645881218404
198,34.958805,26.709493545970982
199,35.02621,27.044245365192594
200,35.00123,26.89361006437693
201,34.889824,26.674758434115727
202,35.145718,26.956150416723112
203,36.407845,28.30494124992099
204,34.977844,26.72378445473398
205,34.993332,26.783710549134955
206,35.144093,26.89634691572222
207,35.061413,26.99418088562168
208,35.089016,26.986254466197707
209,35.123634,27.144625855034032
210,34.68065,26.567152812830773
211,35.348797,27.160198244406537
212,35.05038,26.813970987356196
213,35.186314,27.124226386388127
214,35.13683,26.957078257989295
215,34.998547,26.78938247434597
216,34.74504,26.489202034946555
217,34.886326,26.943052561606333
218,34.893967,26.886219585285243
219,34.921978,26.48384804557764
220,34.876644,26.553075546881672
221,35.176323,26.978336121165015
222,35.033257,26.798466166260035
223,35.04702,26.800394155222826
224,35.053417,26.82001110779554
225,34.92151,26.778102787845842
226,35.076702,26.66029578042108
227,34.913868,26.806504890491134
228,34.906197,26.64926513722371
229,34.907806,26.549952759423043
230,34.893574,26.683248721662316
231,34.901047,26.839921942478124
232,35.134724,26.837592545119122
233,35.027603,26.871429069204137
234,34.897404,26.660412177042655
235,35.03434,26.858721991082394
236,35.046963,26.943917161766635
237,35.049286,26.87871642042522
238,34.796856,26.338463378648296
239,34.73319,26.674414530471257
240,34.853493,26.754030140632246
241,34.851917,26.803861218175513
242,34.8145,26.512870769863255
243,34.946968,26.713437053311978
244,34.85148,26.702790857194742
245,34.708694,26.335175330735865
246,34.85274,26.80831057609161
247,34.841587,26.680237411173223
248,35.12251,26.99708415413501
249,34.983894,26.826685592060116
250,34.964855,26.72284865870994
251,34.664753,26.538206146716714
252,34.794266,26.55086871042939
253,34.97259,26.883111470124845
254,34.961235,26.842373460317415
255,34.803604,26.76430657605745
256,34.823112,26.439364058141635
257,34.93395,26.696642739515312
258,34.92305,26.773783320875083
259,34.917126,26.668692658545275
260,34.920494,26.746057523451842
261,34.761147,26.55711139255774
262,34.89482,26.774950448797647
263,34.747005,26.65724615911904
264,34.888374,26.634180589240685
265,34.885674,26.60853813597503
266,34.745087,26.58223925961179
267,34.716766,26.526653172946993
268,34.937366,26.739612139965512
269,34.804413,26.710957918537957
270,34.773514,26.8367603673899
271,34.632095,26.535879189603534
272,34.76311,26.69252217194172
273,34.77517,26.555402765723354
274,34.78334,26.5739694583246
275,34.75336,26.567835237627243
276,34.767387,26.669785389360243
277,34.729298,26.48568388921918
278,34.604492,26.414845176478032
279,34.472794,26.30456815581947
280,34.617455,26.410035658947603
281,34.742443,26.79797836412397
282,34.599743,26.31697680221578
283,34.468857,26.248179583116123
284,34.70937,26.411565432966114
285,34.66486,26.32338658426048
286,34.586296,26.4687837654595
287,34.58257,26.472093633233264
288,34.703026,26.733739427309498
289,34.576458,26.57757878955855
290,34.600155,26.411107280746265
291,34.428135,26.323414389868052
292,34.746716,26.608762747327845
293,34.50503,26.39460168592109
294,34.7015,26.525890983759226
295,34.504894,26.411177636749883
296,34.449715,26.36779967251876
297,34.66365,26.420989008727666
298,34.65487,26.492626571936174
299,34.67079,26.608167219280244
300,34.663036,26.728422932137626
301,34.64496,26.395841722489347
302,34.56475,26.513227174497075
303,34.628906,26.461332381415573
304,34.567715,26.498139203228696
305,34.589527,26.389136489721423
306,34.55911,26.35236594340691
307,34.523262,26.321082780438573
308,34.683006,26.65985659824783
309,34.715237,26.369199451976016
310,34.569263,26.557322171585405
311,34.443542,26.305957426730604
312,34.56341,26.438793408673256
313,34.663967,26.18814828588486
314,34.695045,26.38855159825334
315,34.698795,26.678644825812235
316,34.55284,26.433641538097728
317,34.404236,26.12484823519861
318,34.550785,26.279227651460868
319,34.679665,26.572384415020537
320,34.414474,26.39412195027082
321,34.682156,26.510999499709918
322,34.65032,26.404581455999228
323,34.535896,26.143694613577303
324,34.832085,26.661428820748824
325,34.64613,26.459004966801015
326,34.676933,26.46350307657203
327,34.680065,26.501343785122266
328,34.37701,26.284187560797985
329,34.534195,26.29408970010378
330,34.51561,26.253322809618375
331,34.5259,26.467264473740624
332,34.501457,26.190350304200418
333,34.33925,26.38071219752482
334,34.623985,26.49734132036378
335,34.343575,26.035620981493313
336,34.745518,26.607072373925824
337,34.729294,26.804624132046367
338,34.417377,26.35253290861991
339,34.600456,26.429828644384973
340,34.576855,26.641754186677595
341,34.566868,26.544117334241992
342,34.566677,26.426868759036847
343,34.369606,26.26527235208234
344,34.72965,26.646966190899803
345,34.555626,26.35995559895899
346,34.491993,26.43934905629448
347,34.559765,26.39061600069234
348,34.53363,26.389651880929087
349,34.5171,26.429394936605725
350,34.38393,26.404453719844916
351,34.673157,26.528954022851753
352,34.529194,26.63027256344545
353,34.518223,26.33600353112236
354,34.363674,26.15708103344371
355,35.797848,27.65308740938474
356,34.529633,26.444341418931867
357,34.37321,26.238757042417426
358,34.644104,26.617720187400565
359,34.370354,26.289763584388957
360,34.37,26.29487027366954
361,34.3669,26.151656541883355
362,34.373623,26.227473572078313
363,34.4837,26.320776420147084
364,34.494564,26.294979938777793
365,34.47479,26.452471110307357
366,34.483112,26.29010380914724
367,34.346806,26.17295295973689
368,34.220306,26.059549807100243
369,34.60624,26.43773016650671
370,34.326393,26.262881196149433
371,34.333225,26.192608020534635
372,34.35198,26.217312289760493
373,34.48081,26.27468052292974
374,34.46364,26.268146602686965
375,34.31744,26.309985083948458
376,34.29676,26.18083646294945
377,34.192993,26.060303535039953
378,34.451893,26.395384955582756
379,34.421898,26.181649959906977
380,34.54926,26.53951035634924
381,34.380516,26.20493380490262
382,34.13252,25.948279732102975
383,34.28596,26.32419168500563
384,34.416298,26.37344896343693
385,34.31474,26.113062017664078
386,35.747395,27.656329604141817
387,34.604122,26.570387695348675
388,34.572956,26.41051123347561
389,34.29,26.081352807974266
390,34.28441,26.147930387685662
391,34.292576,26.07833550025264
392,34.227585,26.049113289510622
393,34.394257,26.331403321782126
394,34.402424,26.388543998974285
395,34.219288,25.71934604056673
396,34.11547,26.023495387554505
397,34.094116,26.062144236599828
398,34.089233,25.914445854101395
399,34.33853,26.21822014078349
400,34.373898,26.30304845655139
401,34.321033,26.13698331924226
402,34.244896,26.093167800103316
403,34.208424,25.967183717675645
404,34.22611,25.907613632173135
405,34.33309,25.898174063930536
406,34.180176,26.17710066627971
407,34.38015,26.330750629930037
408,34.375034,26.325432962986607
409,34.240173,26.163601055228956
410,34.38845,26.247837034531557
411,34.23152,26.379430039080095
412,34.36736,26.338898550371344
413,34.21398,26.191979439639038
414,34.508514,26.34372882309721
415,34.249897,26.090837401445178
416,34.251583,26.149118479871284
417,34.42515,26.053410344907405
418,34.438255,26.23411375129627
419,34.565487,26.536323277098756
420,34.404224,26.26636584253037
421,34.27934,26.223593837611812
422,34.564365,26.374498113922517
423,34.270065,26.253852595604272
424,34.342377,26.197479346256245
425,34.25007,26.255209877931993
426,34.23752,26.18403640806899
427,34.2305,26.11476112404387
428,34.328465,26.162951921544643
429,34.24409,25.916284991252247
430,34.249496,26.08176036870648
431,34.1981,25.88405950799597
432,34.546215,26.509946684647485
433,34.536728,26.51431268770308
434,34.222736,25.941012732828074
435,34.367058,26.319284932750165
436,34.45393,26.40355223578308
437,34.359634,26.333871503647238
438,34.196762,26.13519013764949
439,34.147022,26.049813015064892
440,34.125355,26.177080454200173
441,34.24882,26.257226464912264
442,34.098408,26.033201266095503
443,33.99868,25.94477693828332
444,34.075314,26.198226586240487
445,34.3033,26.28762978125085
446,34.266457,26.315971043495754
447,34.291664,26.30235594643587
448,34.13873,26.013102349758288
449,34.006535,26.138123052738436
450,34.279316,26.26534847812619
451,34.296597,26.220498147628444
452,33.98841,26.05158586456117
453,34.00673,25.826224275681394
454,34.120434,26.021400923341943
455,34.410862,26.276225162114613
456,34.2482,26.065920428610184
457,34.11283,26.000210588951884
458,34.140793,26.06239900508827
459,33.975826,25.787172699769854
460,34.149715,26.21498798867077
461,34.14924,26.041882788884145
462,34.275917,26.150057864233204
463,34.073963,26.013496460327783
464,34.12541,25.936678242333826
465,34.300835,26.295277409047333
466,34.301437,26.178047977775385
467,34.26636,25.999779516736073
468,34.11697,26.012904827511605
469,34.438656,26.266881463396984
470,34.13286,26.022497078906678
471,34.405087,26.396987880919205
472,34.3008,26.122738770009594
473,34.3118,26.217986673433536
474,34.32331,26.17938762251664
475,34.331158,26.136807897565106
476,34.339447,26.08909362613978
477,34.187443,25.965697426939425
478,34.330288,26.231172121816744
479,34.33712,26.1554795191884
480,34.03466,25.87108342125245
481,34.188175,26.029373198362983
482,34.332077,26.27179416473144
483,34.327045,26.207270760278522
484,34.20551,26.08170788985288
485,34.302597,26.21290854869594
486,34.20396,25.93703178484516
487,34.642773,26.574024300802286
488,34.644592,26.492886974134233
489,34.18955,26.018268990602333
490,34.357895,26.167011390276215
491,34.34908,26.409190561954127
492,34.51194,26.439266131974684
493,34.04342,26.011194180573135
494,34.363094,26.154889634917907
495,34.192764,26.132892538483127
496,34.196194,25.99880136379921
497,34.18888,26.242458479167816
498,34.098408,25.761079315987033
499,34.02485,25.92445538179913
500,34.165634,26.182459404561296
501,34.293533,26.075972741921838
502,34.20053,26.2051099258505
503,34.064194,25.822171516857573
504,34.31416,26.134813172380866
505,34.28631,26.256338818012797
506,34.32912,26.033640593201334
507,34.186584,26.067001540517236
508,33.915592,25.60388369406571
509,34.329655,26.35969194054396
510,34.113106,25.985317123132482
511,34.02605,25.765861695918048
512,34.171486,26.092878867269956
513,34.0241,26.026116656296587
514,34.289387,26.256094961281747
515,34.277122,26.28348874057088
516,34.020794,25.75872951031048
517,34.14742,26.06794165360732
518,34.351242,26.094782554228818
519,34.157715,25.99999731708209
520,34.084293,25.90830535989725
521,34.26562,26.23266719568632
522,34.305626,26.0543746953686
523,34.277344,26.061462197787307
524,34.2465,26.069596929381078
525,34.196503,26.134192905473157
526,34.067463,26.087638868869394
527,34.22824,26.201825588664253
528,33.902687,25.906014647234525
529,34.327972,26.09123766286463
530,34.089233,25.807703363221513
531,34.24843,26.149943134840285
532,34.236534,26.02274241942388
533,34.30659,26.034142995109363
534,34.18465,26.145693572912947
535,34.353077,26.092745617430413
536,34.24267,26.150495850220494
537,34.099884,26.043805024657026
538,34.09197,25.845400656505245
539,34.09234,26.054498103464667
540,34.09095,26.014736733857035
541,34.23612,25.97009974545502
542,34.112106,25.854924632746034
543,34.244556,26.205837427049875
544,34.096912,25.845901705532953
545,34.110016,26.086170951043087
546,34.259758,26.218584392080135
547,34.071033,25.992849569650346
548,34.270447,25.983426208106366
549,34.18684,26.005531824261524
550,34.06858,25.88133882549301
551,33.945213,25.93902135626243
552,34.20996,26.027574792560475
