frame,minutes,is_stim_onset,in_analysis_window
220,110.266666666667,False,True
221,110.616666666667,False,True
222,110.966666666667,False,True
223,111.316666666667,False,True
224,111.666666666667,False,True
225,112.016666666667,False,True
226,112.366666666667,False,True
227,112.716666666667,False,True
228,113.066666666667,False,True
229,113.416666666667,False,True
230,113.766666666667,False,True
231,114.116666666667,False,True
232,114.466666666667,False,True
233,114.816666666667,True,True
234,115.166666666667,False,True
235,115.516666666667,False,True
236,115.866666666667,False,True
237,116.216666666667,False,True
238,116.566666666667,False,True
239,116.916666666667,False,True
240,117.266666666667,False,True
241,117.633333333333,False,True
242,117.983333333333,False,True
243,118.333333333333,False,True
244,118.683333333333,False,True
245,119.033333333333,False,True
246,119.383333333333,False,True
247,119.733333333333,False,True
248,120.083333333333,False,True
249,120.433333333333,False,True
250,120.783333333333,False,True
251,121.133333333333,False,True
252,121.483333333333,False,True
253,121.833333333333,False,True
254,122.2,False,True
255,122.55,False,True
256,122.9,False,True
257,123.25,False,True
258,123.6,False,True
259,123.95,False,True
260,124.3,False,True
261,124.65,True,True
262,125.0,False,True
263,125.35,False,True
264,125.7,False,True
265,126.05,False,True
266,126.4,False,True
267,126.75,False,True
268,127.1,False,True
269,127.45,False,True
270,127.816666666667,False,True
271,128.166666666667,False,True
272,128.516666666667,False,True
273,128.866666666667,False,True
274,129.216666666667,False,True
275,129.566666666667,False,True
276,129.916666666667,False,True
277,130.266666666667,False,True
278,130.616666666667,False,True
279,130.966666666667,False,True
280,131.316666666667,False,True
281,131.666666666667,False,True
282,132.016666666667,False,True
283,132.366666666667,False,True
284,132.716666666667,False,True
285,133.066666666667,False,True
286,133.433333333333,False,True
287,133.783333333333,False,True
288,134.133333333333,False,True
289,134.483333333333,False,True
290,134.833333333333,True,True
291,135.183333333333,False,True
292,135.533333333333,False,True
293,135.883333333333,False,True
294,136.233333333333,False,True
295,136.583333333333,False,True
296,136.933333333333,False,True
297,137.3,False,True
298,137.65,False,True
299,138.0,False,True
300,138.35,False,True
301,138.7,False,True
302,139.05,False,True
303,139.4,False,True
304,139.75,False,True
305,140.1,False,True
306,140.45,False,True
307,140.8,False,True
308,141.15,False,True
309,141.516666666667,False,True
310,141.866666666667,False,True
311,142.216666666667,False,True
312,142.566666666667,False,True
313,142.916666666667,False,True
314,143.266666666667,False,True
315,143.616666666667,False,True
316,143.966666666667,False,True
317,144.316666666667,False,True
318,144.666666666667,False,True
319,145.016666666667,False,True
320,145.366666666667,False,True
321,145.733333333333,False,True
322,146.083333333333,False,True
323,146.433333333333,False,True
324,146.783333333333,False,True
325,147.133333333333,False,True
326,147.483333333333,False,True
327,147.833333333333,False,True
328,148.183333333333,False,True
329,148.533333333333,False,True
330,148.883333333333,False,True
331,149.233333333333,False,True
332,149.583333333333,False,True
333,149.933333333333,False,True
334,150.283333333333,False,True
335,150.633333333333,False,True
336,150.983333333333,False,True
337,151.333333333333,False,True
338,151.7,False,True
339,152.05,False,True
340,152.4,False,True
341,152.75,False,True
342,153.1,False,True
343,153.45,False,True
344,153.8,False,True
345,154.15,False,True
346,154.5,False,True
347,154.85,False,True
348,155.2,False,True
349,155.55,False,True
350,155.9,False,True
351,156.25,False,True
352,156.6,False,True
353,156.95,False,True
354,157.3,False,True
355,157.666666666667,False,True
356,158.016666666667,False,True
357,158.366666666667,False,True
358,158.716666666667,False,True
359,159.066666666667,False,True
360,159.416666666667,False,True
361,159.766666666667,False,True
362,160.116666666667,False,True
363,160.466666666667,False,True
364,160.816666666667,False,True
365,161.166666666667,False,True
366,161.516666666667,False,True
367,161.866666666667,False,True
368,162.216666666667,False,True
369,162.583333333333,False,True
370,162.933333333333,False,True
371,163.283333333333,False,True
372,163.633333333333,False,True
373,163.983333333333,False,True
374,164.333333333333,False,True
375,164.683333333333,False,True
376,165.033333333333,False,True
377,165.383333333333,False,True
378,165.733333333333,False,True
379,166.083333333333,False,True
380,166.433333333333,False,True
381,166.783333333333,False,True
382,167.133333333333,False,True
383,167.483333333333,False,True
384,167.833333333333,False,True
385,168.183333333333,False,True
386,168.533333333333,False,True
387,168.883333333333,False,True
388,169.233333333333,False,True
389,169.6,False,True
390,169.95,False,True
391,170.3,False,True
392,170.65,False,True
393,171.0,False,True
394,171.35,False,True
395,171.7,False,True
396,172.05,False,True
397,172.4,False,True
398,172.75,False,True
399,173.1,False,True
400,173.466666666667,False,True
401,173.816666666667,False,True
402,174.166666666667,False,True
403,174.516666666667,False,True
404,174.866666666667,True,True
405,175.216666666667,False,True
406,175.566666666667,False,True
407,175.916666666667,False,True
408,176.266666666667,False,True
409,176.616666666667,False,True
410,176.966666666667,False,True
411,177.316666666667,False,True
412,177.683333333333,False,True
413,178.033333333333,False,True
414,178.383333333333,False,True
415,178.733333333333,False,True
416,179.083333333333,False,True
417,179.433333333333,False,True
418,179.783333333333,False,True
419,180.133333333333,False,True
420,180.483333333333,False,True
421,180.833333333333,False,True
422,181.183333333333,False,True
423,181.533333333333,False,True
424,181.883333333333,False,True
425,182.25,False,True
426,182.6,False,True
427,182.95,False,True
428,183.3,False,True
429,183.65,False,True
430,184.0,False,True
431,184.35,False,True
432,184.7,True,True
433,185.05,False,True
434,185.4,False,True
435,185.75,False,True
436,186.1,False,True
437,186.45,False,True
438,186.8,False,True
439,187.15,False,True
440,187.5,False,True
441,187.85,False,True
442,188.2,False,True
443,188.55,False,True
444,188.916666666667,False,True
445,189.266666666667,False,True
446,189.616666666667,False,True
447,189.966666666667,False,True
448,190.316666666667,False,True
449,190.666666666667,False,True
450,191.016666666667,False,True
451,191.366666666667,False,True
452,191.716666666667,False,True
453,192.066666666667,False,True
454,192.416666666667,False,True
455,192.766666666667,False,True
456,193.116666666667,False,True
457,193.466666666667,False,True
458,193.816666666667,False,True
459,194.166666666667,False,True
460,194.533333333333,False,True
461,194.883333333333,True,True
462,195.233333333333,False,True
463,195.583333333333,False,True
464,195.933333333333,False,True
465,196.283333333333,False,True
466,196.633333333333,False,True
467,196.983333333333,False,True
468,197.333333333333,False,True
469,197.683333333333,False,True
470,198.033333333333,False,True
471,198.383333333333,False,True
472,198.733333333333,False,True
473,199.083333333333,False,True
474,199.433333333333,False,True
475,199.783333333333,False,True
476,200.133333333333,False,True
477,200.483333333333,False,True
478,200.85,False,True
479,201.2,False,True
480,201.55,False,True
481,201.9,False,True
482,202.25,False,True
483,202.6,False,True
484,202.95,False,True
485,203.3,False,True
486,203.65,False,True
487,204.0,False,True
488,204.35,False,True
489,204.7,True,True
490,205.05,False,True
491,205.4,False,True
492,205.766666666667,False,True
493,206.116666666667,False,True
494,206.466666666667,False,True
495,206.816666666667,False,True
496,207.15,False,True
497,207.516666666667,False,True
498,207.866666666667,False,True
499,208.216666666667,False,True
500,208.566666666667,False,True
501,208.916666666667,False,True
502,209.266666666667,False,True
503,209.616666666667,False,True
504,209.966666666667,False,True
505,210.316666666667,False,True
506,210.666666666667,False,True
507,211.016666666667,False,True
508,211.366666666667,False,True
509,211.716666666667,False,True
510,212.066666666667,False,True
511,212.433333333333,False,True
512,212.783333333333,False,True
513,213.133333333333,False,True
514,213.483333333333,False,True
515,213.833333333333,False,True
516,214.183333333333,False,True
517,214.533333333333,False,True
518,214.883333333333,True,True
519,215.25,False,True
520,215.6,False,True
521,215.95,False,True
522,216.3,False,True
523,216.65,False,True
524,217.0,False,True
525,217.35,False,True
526,217.7,False,True
527,218.05,False,True
528,218.4,False,True
529,218.75,False,True
530,219.1,False,True
531,219.45,False,True
532,219.8,False,True
533,220.15,False,True
534,220.5,False,True
535,220.866666666667,False,True
536,221.216666666667,False,True
537,221.566666666667,False,True
538,221.916666666667,False,True
539,222.266666666667,False,True
540,222.616666666667,False,True
541,222.966666666667,False,True
542,223.316666666667,False,True
543,223.666666666667,False,True
544,224.016666666667,False,True
545,224.366666666667,False,True
546,224.716666666667,False,True
547,225.066666666667,False,True
548,225.416666666667,False,True
549,225.766666666667,False,True
550,226.116666666667,False,True
551,226.483333333333,False,True
552,226.833333333333,False,True
