frame,bg_sampled_mean,bg_fit_min
80,34.164806,25.139171497518532
81,34.19129,24.994914137646617
82,34.3159,25.174383227715772
83,34.4102,25.256943052752177
84,34.316914,24.890737551139367
85,34.35357,24.919985002418215
86,34.070152,24.735998311289958
87,34.326206,24.950155633498067
88,34.168716,25.01582624232464
89,34.215714,25.0082477800227
90,34.221897,25.113369603416608
91,34.10759,25.06794763126316
92,34.363533,25.28828622065393
93,34.29647,25.34071970074349
94,34.340683,25.375085110418045
95,34.187836,25.072856634103267
96,34.30814,24.935582352328055
97,34.305588,25.288232515061406
98,33.98732,24.95303419996212
99,34.349392,25.183475351245065
100,34.18809,25.004269147613126
101,34.207916,25.043862439548406
102,34.13887,24.357793108488824
103,34.430813,24.902194638062085
104,34.414936,24.826296200608294
105,34.248108,25.048088372841935
106,34.264053,24.808748107025195
107,34.401592,25.172301341339168
108,34.19048,25.022007112640036
109,34.394894,25.272995918866982
110,35.543335,26.339179309022406
111,34.536407,25.536070334876978
112,34.41373,25.473325314347324
113,34.301586,25.10641915144187
114,34.233864,25.025310903664067
115,34.436584,25.3315740566247
116,34.154934,24.95320075962804
117,34.295204,25.17748436622654
118,34.241253,24.915529087950116
119,34.107166,24.91383278975429
120,34.264107,25.02012705482171
121,34.30327,25.15480051087407
122,34.42876,25.183689450679697
123,34.364697,25.125817969025665
124,34.26804,25.082186725323197
125,34.398827,25.191854859579667
126,34.227077,24.827934426073668
127,34.39698,25.094222412762406
128,34.084866,24.793143690819925
129,34.268383,24.996369292994096
130,34.147663,24.936362643827852
131,34.304676,25.005838115549434
132,34.449203,25.270152004444952
133,34.2054,24.822645444613016
134,34.303486,25.09071643285214
135,34.387764,25.201664853096105
136,34.2789,25.030007044095292
137,34.428566,25.2114351074704
138,34.064213,24.73022918799823
139,34.226288,24.95715561562088
140,34.259808,25.138399699709105
141,34.38803,25.096491391579384
142,34.107113,24.930240190952148
143,34.028122,24.99489907611373
144,34.330196,24.887951973352262
145,34.191166,25.131266531400435
146,34.239258,25.043016091251918
147,34.388935,25.039963800052817
148,34.30016,25.034244342192103
149,34.357124,25.174445574889422
150,34.34479,25.05211763318218
151,34.32402,25.238620346642243
152,34.18978,25.023603630363173
153,34.300625,25.140576588997874
154,34.147846,24.911721783263527
155,34.489525,25.403831358431606
156,34.348034,25.201850697805387
157,34.228226,25.140488864023396
158,34.313522,25.25841722974343
159,34.216053,24.996577059111914
160,34.360638,25.06156430660045
161,34.08978,24.813091140696
162,34.08009,24.881641505360165
163,34.236256,25.14900962802261
164,34.54436,25.262749812293162
165,34.221645,24.950957111989233
166,34.184895,24.881858666256658
167,34.68487,25.578806052843266
168,34.28435,24.99116307055892
169,34.268658,25.117462479435257
170,34.21994,24.937671939815495
171,34.364937,25.153404182542733
172,34.229446,25.162717171744983
173,34.249157,25.04564205623339
174,34.251278,25.072787194475495
175,34.387985,24.984431785078147
176,34.251827,25.06672122451229
177,34.20228,24.93524403489741
178,34.240036,25.103010030414
179,34.24614,25.23288953281072
180,34.381416,25.25930013112261
181,34.095253,24.905882754635186
182,34.373287,24.158994694964782
183,34.10337,24.68078728297653
184,34.218018,24.904480131143643
185,34.25778,24.850381016327766
186,34.46404,24.72210984495422
187,34.35425,25.058265975429208
188,34.25859,24.887891536368066
189,34.24601,25.092893648837947
190,34.07512,25.122402921232464
191,34.354267,25.45369550085488
192,34.119534,24.964038110817672
193,34.192543,25.203597985354378
194,34.18113,25.20466972606163
195,34.14597,25.2126624107611
196,34.13522,25.014294259339557
197,34.16136,24.94380729628202
198,34.169468,25.256612256507278
199,34.462364,25.59113499337741
200,34.1468,25.302828421085046
201,34.155266,25.112192893588027
202,34.162155,25.1310882778005
203,34.085354,25.065153689480727
204,34.131565,25.27735129558237
205,34.17382,25.069796301299373
206,34.296932,25.346122885461117
207,34.271202,25.288157027574513
208,34.256435,25.219532189086635
209,34.135162,25.093835930854944
210,34.00215,23.805320889932897
211,34.158417,24.150357090856303
212,34.117294,24.7257674654125
213,34.261944,24.86700973547653
214,34.267952,24.893236983948082
215,33.866844,24.53061740989813
216,33.976357,24.72423001934748
217,34.046043,25.0470390043352
218,34.21565,25.156214037904824
219,34.072853,25.020864139907502
220,34.049355,25.065284849565337
221,34.061348,25.052299751426773
222,34.060184,25.245455977581386
223,33.94579,24.94986967310011
224,34.219456,25.344885808249288
225,34.07618,24.929142176959186
226,34.011192,24.959817998340966
227,34.09293,25.123308614777258
228,34.212147,25.147523979315096
229,33.93879,25.082567772956942
230,34.072575,25.300480713471064
231,34.081493,25.25290430394711
232,34.06475,25.11625070172481
233,34.031467,25.073710632662383
234,34.021206,25.22566701872535
235,33.896248,24.81336955023285
236,34.220497,25.081047271821564
237,35.360584,26.50300031102134
238,34.35757,25.105140870294164
239,33.938107,24.74463771763127
240,34.223293,24.95762430573801
241,34.084084,24.576372551008166
242,34.147675,24.582996922346386
243,34.04749,24.662430855447635
244,34.20832,25.098877732175268
245,34.193623,24.89509825700233
246,34.0497,25.06793860007065
247,34.033333,24.928828366134766
248,33.86399,24.990973563547257
249,34.09068,25.0348157831109
250,34.005936,25.077542478443448
251,33.8805,25.022118238012336
252,34.093952,24.823624812421595
253,34.148952,25.31984614335856
254,34.09425,25.130818664841986
255,34.004215,25.079211595322498
256,33.963623,25.0685329345866
257,33.90716,24.8864961954659
258,34.081673,25.1339999668424
259,33.963913,24.91904807962391
260,34.0929,25.127743412020404
261,34.086758,25.152553759816456
262,33.949707,25.004927100148503
263,33.932343,24.982051635883572
264,33.947556,24.983519643614496
265,33.772118,24.873492861569552
266,34.040756,24.923414156206604
267,34.08883,23.776872845641776
268,33.789814,24.319451486110815
269,33.907375,24.702258317474296
270,33.85971,24.664764094124173
271,33.904156,24.515428119836713
272,33.87002,24.75421244155305
273,33.86029,24.81231495751694
274,33.71051,24.805547309686332
275,33.72476,24.836484751219622
276,33.815067,24.97606244649471
277,33.78386,24.927187734146003
278,33.92044,25.03170541561095
279,33.943768,25.31313183403609
280,33.927135,25.122283352445884
281,33.808067,24.8773999278344
282,33.950386,24.91824711995116
283,33.906517,25.05048202709109
284,33.88731,24.883495394009714
285,33.75549,24.946191542517184
286,33.89459,24.988692763021866
287,33.881336,25.119220426661077
288,33.889668,25.11064114856257
289,33.75832,24.806097353287836
290,33.77749,24.915253625718922
291,33.894035,24.99041964415697
292,33.891514,24.954738825210452
293,33.91047,25.074598665722768
294,33.907753,25.012194791486206
295,33.78436,24.79522033535778
296,33.606873,24.27215361947858
297,33.899364,24.591365304148333
298,33.633293,24.45329806951007
299,33.933434,24.496194053641286
300,33.87849,24.2831908734091
301,33.780647,24.786401228964976
302,33.767166,24.900214342214465
303,33.76558,24.79202548397725
304,33.90152,25.0537849580761
305,33.594234,24.75389874272134
306,33.753735,24.953221109096074
307,33.884457,24.883507060589494
308,33.741917,24.892971652141263
309,33.764545,24.557694553608474
310,33.894268,25.219530062997233
311,33.62589,24.76111918489976
312,34.04541,25.23503396988453
313,33.76821,24.931060165664288
314,34.015728,25.181048876690664
315,33.743034,24.995004066247702
316,33.606148,24.831745584450044
317,33.761566,24.99755288639033
318,33.881805,25.022899520273704
319,33.87496,24.960016874648552
320,33.885757,25.017139091770428
321,33.75312,24.916689626152465
322,33.853584,24.813863051776735
323,33.717525,24.76689417831674
324,33.73472,25.0422821022609
325,34.009483,25.14920665628064
326,33.697357,25.00454393422213
327,33.710815,24.8289494102302
328,33.706547,24.875229390005288
329,33.855328,24.91900858756651
330,33.70765,24.923961164334827
331,33.728134,25.03133792323441
332,33.71798,25.0618201466698
333,33.702057,24.891097152987687
334,33.67405,24.928813610972018
335,33.79256,24.88894243326365
336,33.943768,25.04816966180412
337,33.7806,24.86026023786142
338,33.621693,24.880648945398413
339,33.211178,24.42957620044429
340,33.762726,24.747341254451687
341,33.583065,24.70963201815714
342,33.637066,24.747521381650685
343,33.602016,24.628299923263736
344,33.876972,24.99835541526819
345,33.605423,24.784640967360005
346,33.60238,24.754564027389577
347,33.6104,24.76645495213793
348,33.583057,24.672227289674126
349,33.863853,24.838070797118345
350,33.692368,24.79538422470478
351,33.56502,24.906605513896935
352,33.585148,24.557372570029564
353,33.43823,24.595440464695788
354,33.690536,24.96079457988771
355,33.57939,24.66639083996679
356,33.42014,24.40894753450631
357,33.689972,24.805276084151355
358,33.554577,24.793213894040996
359,33.5492,24.596610191753996
360,33.695683,24.721523324550443
361,33.833225,25.04269608718837
362,33.541195,24.86055473908509
363,33.55801,24.991322540751085
364,33.616478,24.77584458741833
365,33.677193,24.99038165162461
366,33.402477,24.49898122230026
367,33.54211,24.87036861480202
368,33.61438,24.63488778198519
369,33.540764,24.768352251490775
370,33.698498,24.808748630843844
371,33.66438,24.848867579070323
372,33.5136,24.60956255065739
373,33.80177,25.01360616895618
374,33.663826,24.731705095840052
375,33.528904,24.641869323706448
376,33.792496,24.97038782527541
377,33.507446,24.659257272240865
378,33.499966,24.825995925513862
379,33.62914,24.864427056028454
380,33.642574,24.659625401599897
381,33.495502,24.827419746351207
382,33.625607,24.858923429963955
383,33.430214,24.53033023576553
384,33.483467,24.61301837528656
385,33.624172,25.028283670448555
386,33.651512,24.759674493209854
387,33.50046,24.739056088178504
388,33.793003,24.968435021516772
389,33.671124,24.95811648458585
390,33.619587,24.889486984213896
391,33.487206,24.8840130146589
392,33.633595,24.80149075034188
393,33.467113,24.771471150434316
394,33.45595,24.656645918527143
395,33.388702,24.574852454664224
396,33.453663,24.848948778600843
397,33.472588,24.746394698013425
398,33.56624,24.81444011808211
399,33.413746,24.656598595538348
400,33.440704,24.625763465128067
401,33.38386,24.42401759165547
402,33.55761,24.87081041268728
403,33.294945,24.605872704981945
404,33.696957,25.146221562352544
405,33.590195,24.925331509999296
406,33.44401,24.559079243142467
407,33.587337,24.949551104745133
408,33.4354,24.629561820474194
409,33.54839,24.507102740538684
410,33.45297,24.328648065154685
411,33.58604,24.264983010863784
412,33.324806,24.300302789845635
413,33.62216,24.486257054406508
414,33.597786,24.712986116518003
415,33.497715,24.67137592234079
416,33.337193,24.495768962488047
417,33.612194,25.063514265541667
418,33.608013,24.824493379290402
419,33.447205,24.71352991273225
420,33.587814,25.03756781065953
421,33.627834,24.982303215327292
422,33.46897,24.964123360051328
423,33.603176,25.24102491229673
424,33.285767,24.512543968857507
425,33.567245,24.959147708540673
426,33.596207,25.07945563854385
427,33.41482,24.89524528454598
428,33.429867,24.961751894765413
429,33.290775,24.70341773442347
430,33.458805,24.739602041710384
431,33.594574,24.758571708059492
432,33.414955,24.894535781792282
433,33.414837,24.976622592040858
434,33.58039,24.946391477731193
435,33.429173,24.837510465711084
436,33.692776,25.133237950737282
437,33.532185,25.025242082204812
438,33.52753,24.51608293730291
439,33.50435,24.702755679367087
440,33.466167,24.558352534198665
441,33.37293,24.48823329762534
442,33.364246,24.39547859592675
443,33.386295,24.756585117687003
444,33.513454,24.780548767166536
445,33.348206,24.77524765734566
446,33.51223,24.94370049501256
447,33.345387,24.88679515764333
448,33.32645,24.898804128657563
449,33.478645,25.01270802378131
450,33.323723,24.749886830187556
451,33.479336,24.93414127579455
452,33.32205,24.69298718946309
453,33.617542,25.23395069507811
454,33.307972,24.76778617891479
455,33.45709,25.113683098724177
456,33.320805,24.806609262926234
457,33.42459,24.87689760113458
458,33.449074,24.869996664687076
459,33.317192,24.78014297628107
460,33.191696,24.49847956669698
461,33.3242,24.626814283644467
462,33.461597,24.91566478285403
463,33.34235,24.758163923051594
464,33.32443,24.84394055170796
465,33.18034,24.670276627023974
466,33.612263,24.778080146857416
467,33.352436,24.378009527660154
468,33.364754,24.471073727797958
469,33.570404,24.503146772481937
470,33.40157,24.395849924668607
471,33.682674,24.822538047587386
472,33.388268,24.650050159303856
473,33.402405,24.69556414498131
474,33.37792,24.89464959368586
475,33.532486,25.0388377069113
476,33.65432,25.272675854989206
477,33.4587,24.84222070835302
478,33.37434,24.877488486304237
479,33.369312,24.796446217689496
480,33.371513,24.85847182512986
481,33.36278,24.885563050725853
482,33.353985,24.768899584463146
483,33.37949,24.845021191497672
484,33.40023,24.91630969628796
485,33.37931,24.929970667390265
486,33.39303,24.83167395603703
487,33.28054,24.685289199399914
488,33.812763,25.308553671284017
489,33.8191,24.98379655033979
490,33.39106,24.722813131801672
491,33.545506,25.03133618764277
492,33.25975,24.73454099673334
493,33.427803,24.81595448982086
494,33.661907,25.056078563235733
495,33.434387,24.312051823783964
496,33.505356,24.29857684486595
497,33.296745,24.338747047914225
498,33.413666,24.597756235211772
499,33.434944,24.56312484100473
500,33.85743,25.120581684938706
501,33.2778,24.779817617493983
502,33.568615,25.101337505106997
503,33.48892,24.97133369956974
504,33.341087,24.67792457680246
505,33.36389,24.83840628191548
506,33.664978,25.19895497263907
507,33.52324,24.849027994134943
508,33.24077,24.731404881213813
509,33.48714,24.775475429574954
510,33.5023,24.850999006617258
511,33.500404,24.95506933818332
512,33.518707,24.88763458453132
513,33.624138,25.14384767342466
514,33.500244,25.118125036005626
515,33.195534,24.63979115570697
516,33.480354,24.837701788229708
517,33.41651,24.649610591166827
518,33.32084,24.721353104014057
519,33.46831,24.948183404995625
520,33.284332,24.568304402610625
521,33.319935,24.741677935534284
522,33.42712,24.44397084402147
523,33.389442,24.526950418849257
524,33.469807,24.33860968070894
525,33.30285,24.686351773809967
526,33.315865,24.68598722281886
527,33.63629,24.525573065052406
528,33.45939,24.519079083108092
529,33.32438,24.50487176086252
530,33.330624,24.75081304404741
531,33.171898,24.658963975613627
532,33.29549,24.654915176988926
533,33.495697,25.073538569394092
534,33.314144,24.660169260338403
535,33.579,25.171518293013918
536,33.157047,24.55087071825656
537,33.574776,25.101418887635898
538,33.2807,24.876259551903043
539,33.293045,24.851640031626893
540,33.372887,24.69074124343123
541,33.29433,24.575556612350884
542,33.289753,24.55735116567181
543,33.298103,24.742946066110214
544,33.318554,24.59148386011944
545,33.611473,25.00158416576883
546,33.321125,24.848863521325736
547,33.30328,24.755110105582297
548,33.170963,24.52447749352259
549,33.17316,24.711462790666324
550,33.29822,24.68951961383217
551,33.51022,24.907585665624342
552,33.25565,24.721139625807254
