frame,bg_sampled_mean,bg_fit_min
75,35.450558,28.079288000944135
76,34.147984,26.487479025562436
77,34.035427,26.74104271933654
78,34.36369,26.802582498817753
79,34.23241,26.736229923444395
80,34.330845,26.775263079527498
81,34.227505,26.541103821672582
82,33.94306,26.511500661153534
83,34.11038,26.634625928172003
84,34.084454,26.553017589151104
85,34.090508,26.678091380391752
86,34.355476,26.948976020890257
87,34.108086,26.393717345654345
88,34.452652,26.89924076538225
89,34.122353,26.586012246920887
90,34.212,26.532386119901957
91,34.09766,26.30730212592338
92,34.284447,26.684667015394577
93,33.8834,26.172898044266873
94,34.2757,26.767255515615968
95,34.24715,26.708112742164413
96,34.165092,26.74689701540074
97,34.264694,26.740755728129326
98,34.066177,26.566400037661808
99,34.22884,26.79445704103616
100,34.227287,26.896630582996504
101,34.07543,26.44658756727435
102,33.96994,26.501310443414315
103,34.158966,26.680703152742566
104,34.32915,26.888665583153806
105,34.231865,26.74254804598063
106,34.316093,26.690235682091306
107,34.152416,26.758017917433296
108,34.19715,26.636729839537367
109,34.332,26.720601799791453
110,35.422466,28.00066025272056
111,34.18628,26.75358140672038
112,34.186752,26.831983517804847
113,34.195095,26.700298702466192
114,34.360867,26.95033705139537
115,34.33622,26.91670471879708
116,34.349113,26.847699634786974
117,34.34925,26.906989271412254
118,34.235477,26.828939882232625
119,34.230026,26.72893404418656
120,34.296272,26.648855707412793
121,34.392803,27.063219190019762
122,34.310566,26.636001113680493
123,34.376526,26.891128933649007
124,34.087334,26.549746814438954
125,34.158348,26.614373449807943
126,34.368355,26.728353914851485
127,34.2054,26.64127514087239
128,34.2375,26.885358666720567
129,34.37853,27.00879111115787
130,34.32702,26.763488624456976
131,34.23063,26.63523049529588
132,34.21952,26.71883450331021
133,34.18925,26.547778352538778
134,34.231777,26.551633014114515
135,33.900074,26.560835815920242
136,34.079357,26.474501402129395
137,34.229294,26.51271607363599
138,34.08504,26.32269591233661
139,33.921608,26.290877659573173
140,34.30542,26.711711313017894
141,34.41313,26.90341298400325
142,34.225292,26.798606156360467
143,34.502647,26.906301299476677
144,34.315056,26.853768218533897
145,34.28394,26.54291801015714
146,34.070805,26.588469252454857
147,34.15435,26.45211821649946
148,34.222256,26.687957183838762
149,34.332214,26.666168607750233
150,34.122265,26.542538782702103
151,34.321774,26.806225556568386
152,34.175602,26.53629957842355
153,34.27429,26.503006209271053
154,34.012814,26.38426499565659
155,34.277794,26.775678631695
156,34.30133,26.911457167950413
157,34.191315,26.729544038211127
158,34.17472,26.546514442354848
159,34.208466,26.61423857486671
160,34.165516,26.54143443711027
161,34.203625,26.44064910623277
162,34.046375,26.562101893096592
163,34.194935,26.57185331760483
164,34.211372,26.705072580852814
165,34.505253,27.013122620568822
166,34.217934,26.750023384090564
167,33.931786,26.547867499282663
168,34.242943,26.703097058594697
169,34.36295,26.77756477136672
170,34.21898,26.65154533220066
171,34.385845,26.86349528656202
172,34.359543,26.870869371307236
173,34.355343,26.95742871614743
174,34.369385,26.879613829484942
175,34.36146,26.709867645313878
176,34.23938,26.769724768759023
177,34.378044,26.753881266977757
178,34.372185,26.741185201568623
179,34.19216,26.580988786481115
180,34.351448,26.813766121850776
181,34.181732,26.629337525824557
182,34.22823,26.46809536646556
183,34.109413,26.519429309564266
184,33.932346,26.302477183396785
185,34.36402,26.612726388305173
186,34.203667,26.62959841894019
187,34.25636,26.755466430497876
188,34.20462,26.530292420414742
189,34.17593,26.588283057986473
190,33.753334,26.17942569066867
191,34.03076,26.728589173473768
192,34.596634,27.06892354989434
193,34.18405,26.52101860383397
194,34.28274,26.66594402711305
195,34.054874,26.589853841219124
196,34.134552,26.578387107585375
197,34.032383,26.420029643822932
198,34.158066,26.58359750586842
199,34.319233,26.632440276071833
200,34.154118,26.693263146352596
201,34.17239,26.681829842495656
202,34.35422,26.71250690625264
203,34.14486,26.570600354249393
204,34.14614,26.555378030618456
205,34.029728,26.50206565701219
206,34.12967,26.499053021378483
207,34.132133,26.574735993754825
208,34.2087,26.52729266428163
209,34.11022,26.450494607202373
210,34.084206,26.60498172367494
211,33.96552,26.431020185316953
212,34.559772,27.049405838461684
213,34.104496,26.463306557621976
214,34.098614,26.652327270101107
215,34.238785,26.88787592338801
216,34.198627,26.555533571344412
217,34.042896,26.497511811310293
218,34.192184,26.600439574718017
219,34.203274,26.57898291546274
220,34.085724,26.438897634767752
221,34.217762,26.761435431249314
222,34.07243,26.652163793544396
223,34.106094,26.708534584742814
224,34.236607,26.69291958933844
225,34.100285,26.615300151388688
226,34.07723,26.515386320680555
227,34.08169,26.44510208356984
228,34.215115,26.756334255982534
229,34.012264,26.380970967548226
230,33.933887,26.34639261562827
231,33.955753,26.488609719811777
232,34.232784,26.66104205590221
233,34.19713,26.813379184781553
234,34.206825,26.545514834907166
235,34.195004,26.582381472543794
236,34.21413,26.729683198707207
237,34.06986,26.58783650127545
238,34.04692,26.397579067108147
239,34.189728,26.730057739377948
240,34.22564,26.59233235399051
241,34.227745,26.66234949837421
242,33.891678,26.315381787656662
243,34.056652,26.43967199328347
244,34.22853,26.70780665270964
245,33.881844,26.509640475979836
246,33.975334,26.355964951088172
247,34.03398,26.541068565154795
248,34.154472,26.597950250331905
249,34.014034,26.58825380744535
250,34.025032,26.342673623683673
251,34.01456,26.439373090776257
252,34.005974,26.499580761669367
253,34.15864,26.705880513057593
254,34.147545,26.534768722415496
255,34.015854,26.49017956585742
256,34.121563,26.649337202046485
257,34.00112,26.25284027378121
258,33.958332,26.4069934251341
259,34.10421,26.50945111459243
260,34.08715,26.528587234016864
261,33.965412,26.475222683064132
262,33.960663,26.42976306368943
263,33.941273,26.224278676905893
264,34.216778,26.677465065744904
265,33.91747,26.355826823219513
266,33.864246,26.232455936205458
267,33.894608,26.37018503818763
268,33.842827,26.087531777706555
269,33.847767,26.22403240172533
270,33.7545,26.18682118333206
271,33.868687,26.52299229762717
272,33.757244,26.19892220205232
273,33.850773,26.33056327989933
274,34.112553,26.579918639170682
275,33.983612,26.464335463481323
276,33.837017,26.247123052452068
277,33.801487,26.37990822940272
278,33.956326,26.50253688486172
279,33.911808,26.2554643667786
280,33.821476,26.42703153800108
281,33.669407,26.14700406241422
282,33.660503,26.092341481523555
283,33.775005,26.218205472228885
284,33.79133,26.241033192244068
285,33.877125,26.186809845773062
286,33.770775,26.175162744250358
287,33.804756,26.32159888011932
288,33.924488,26.222271349654065
289,33.904087,26.33525935173687
290,33.93516,26.445824848986657
291,33.77937,26.05642945505639
292,33.78447,26.28339552414497
293,33.62319,26.03802102657282
294,33.636337,26.04127861697451
295,33.75171,26.110113540352465
296,33.898834,26.37547040255611
297,33.92709,26.300555031648518
298,33.941975,26.42982942607939
299,33.76665,26.06239548745375
300,33.62715,26.14639596259955
301,33.647495,26.04371337545502
302,33.7827,26.11083157269996
303,33.717327,26.249433637275914
304,33.953457,26.194255889229737
305,33.76464,26.22168884656796
306,33.648464,26.114679216730856
307,33.63287,26.004054883229074
308,33.75737,26.077399129758376
309,33.771267,26.477918892345993
310,33.78652,26.278022179820915
311,33.78675,26.37314822355074
312,33.94349,26.40517739606642
313,33.7735,26.354244539450153
314,33.77779,26.13583846155816
315,33.919468,26.40799409171434
316,33.77259,26.399693377008767
317,33.750305,26.172405523661673
318,33.76681,26.063679734743374
319,33.909927,26.277340390039065
320,33.753174,26.111233685317778
321,34.041004,26.355500129741333
322,33.75962,26.18499383908048
323,33.90179,26.470312391914778
324,33.760986,26.312334067350797
325,34.022053,26.358413374827315
326,33.90787,26.35283661306842
327,33.75534,26.204629225869724
328,33.90026,26.256415102133047
329,33.75906,26.205664408435062
330,33.899345,26.406514095299546
331,33.89014,26.44830639781968
332,33.740295,26.154952757601247
333,33.878433,26.14015698881326
334,33.707237,26.19466222484957
335,33.704586,26.083617858905484
336,33.966682,26.460411868215687
337,33.94555,26.41448593486788
338,33.936283,26.339365296831605
339,33.653725,26.071161241041704
340,33.799213,26.246227956967363
341,33.93873,26.315091414276228
342,33.7839,26.226783063850217
343,33.87864,26.279283397835826
344,33.647198,26.198885638823675
345,33.919777,26.39379412699172
346,33.909595,26.339247974911
347,33.791542,26.238863125434342
348,33.490356,25.977706029697543
349,33.49618,25.92350462327086
350,33.46339,25.721994121398456
351,34.949768,27.315723247320456
352,33.609608,26.101110224815436
353,33.76524,26.091214938128793
354,33.63587,26.077407629337138
355,33.749767,26.12441416771811
356,33.613132,25.906759511056013
357,33.58439,26.070729910907126
358,33.71619,26.09288277956585
359,33.876198,26.355519317845932
360,33.88486,26.244579772625684
361,33.617886,25.965197142394747
362,33.593033,26.028140204732765
363,33.720745,26.073776908977294
364,33.538445,25.983399938510605
365,33.720615,26.117550087696255
366,33.413082,25.928714601900264
367,33.720505,26.019867488087318
368,33.705208,26.143922136260272
369,33.68303,26.158658809133595
370,33.45787,26.055075218451332
371,33.582916,25.97756118394359
372,33.68544,26.245399461731548
373,33.710026,25.872896489028243
374,33.439476,25.732345536069797
375,33.82751,26.18772042681829
376,33.549385,25.980948772730844
377,33.535557,25.9726863462939
378,33.484932,25.816611949174007
379,33.686142,26.06286783044559
380,33.544098,25.9142341553186
381,33.648243,26.1088075978083
382,33.67658,26.299951402794363
383,33.54679,25.93230927046839
384,33.681263,25.996638378569312
385,33.530293,25.875151094419675
386,33.571186,26.032943511369936
387,33.691315,26.19584451407355
388,33.636715,26.015076854587505
389,33.549137,26.015520855356264
390,33.2295,25.821662670055744
391,33.676994,26.093514948637825
392,33.54776,25.89209851304223
393,33.652294,26.111945285957997
394,33.787395,26.069531833926376
395,33.49443,25.919473309377317
396,33.63094,25.975654963897806
397,33.514957,26.01419765466553
398,33.643353,25.98413444813558
399,33.628223,26.215318676890334
400,33.575,25.873717915356952
401,33.488503,25.979501114424185
402,33.3494,25.743717212648257
403,33.618965,25.90192815579789
404,33.47422,25.957213723005776
405,33.606327,25.970711015398173
406,33.465435,26.073597145748096
407,33.52689,25.88733061606368
408,33.474037,25.78627536466894
409,33.608772,26.054716359408886
410,33.481117,25.88607675508793
411,33.34422,25.688805134352197
412,33.503654,25.892356149407867
413,33.50284,25.91890696553881
414,33.607704,25.990506281459428
415,33.667294,25.954766832055707
416,33.744545,25.911092537453207
417,33.516216,26.036952081100566
418,33.518932,25.996288310477343
419,33.64816,26.10012734988411
420,33.81287,26.20924710199175
421,33.6737,26.02338140940151
422,33.4205,26.02295192653676
423,33.60465,25.9676502754477
424,33.38084,25.820367955773552
425,33.34989,25.67346865390007
426,33.58556,25.930202290471104
427,33.771713,26.142240209594732
428,33.63278,25.938406523410432
429,33.6381,26.06108825880259
430,33.49192,25.97605282667615
431,33.35556,25.954070403944037
432,33.32116,25.838052228209918
433,33.61884,26.153579739787432
434,33.64861,26.050374236137333
435,33.49165,25.815791882446458
436,33.633556,26.303105847568943
437,33.658607,25.974447111324736
438,33.559414,26.09336058682131
439,33.44695,25.770924428311346
440,33.426125,25.926134849271598
441,33.40513,25.759695111519235
442,33.393734,26.069009698161835
443,33.578453,26.096110543303766
444,33.287003,25.686850140367707
445,33.275555,25.801063392230887
446,33.555073,25.970240733714938
447,33.553097,26.049798597060647
448,33.564262,26.002595753559152
449,33.40136,25.919100837326273
450,33.506626,25.832839515048345
451,33.403137,26.011156255362334
452,33.553013,26.00715943712932
453,33.5308,25.952036435185313
454,33.52337,25.98588320939011
455,33.542343,26.019693261574197
456,33.527523,26.04587783247488
457,33.36242,25.73259862067183
458,33.5846,26.125062662013615
459,33.32795,25.58895465097816
460,33.409893,25.846674047350824
461,33.54666,25.956078191782446
462,33.41616,25.883547088841652
463,33.412235,25.940057012887827
464,33.538883,26.142014062208602
465,33.617924,25.86268341627134
466,33.517044,25.85234543768244
467,33.4215,25.7859383415143
468,33.582394,26.11664172526607
469,33.29052,25.748900173367176
470,33.445755,25.883343307063242
471,33.409943,25.667054637158095
472,33.728775,26.12366889899453
473,33.427784,25.885399092149832
474,33.39006,25.87092248694984
475,33.71087,25.97488924233806
476,33.595333,25.982404318381057
477,34.727318,27.15655745439239
478,33.454105,25.95040479233365
479,33.575462,25.906868920070142
480,33.593063,26.06050048139307
481,33.447773,25.817292826383756
482,33.59645,26.00531109358365
483,33.438293,25.822760750631566
484,33.439693,25.914378727067106
485,33.471893,25.94212135161082
486,33.48835,25.910404068757202
487,33.588486,25.966947810180777
488,33.915382,26.211275174987257
489,33.87485,26.29324661239595
490,33.454216,25.965250002492088
491,33.630375,26.11742853944558
492,33.473576,25.914325380579232
493,33.48597,25.982058654823724
494,33.460976,25.94816843901778
495,33.317642,25.905803955966494
496,33.49433,25.926577077101154
497,33.507927,25.88330081265151
498,33.57167,25.72122142074327
499,33.601055,25.926627810632077
500,33.633526,26.148993179373882
501,33.630466,25.788498704909138
502,33.473778,25.748019479349264
503,33.454987,25.835872609929023
504,33.44578,25.785952464015246
505,33.4302,25.94134232429911
506,33.335365,25.740354458000922
507,33.334553,25.757581356232638
508,33.73016,26.039424245894597
509,33.60708,26.155080845531355
510,33.470215,25.910975730534457
511,33.459286,25.773231008095607
512,33.296734,25.74260024457789
513,33.30516,25.88317565261282
514,33.52707,25.84111373002464
515,33.2283,25.411016826065445
516,33.428802,25.756575263534106
517,33.533863,25.9010678738715
518,33.55326,25.82832245326976
519,33.258984,25.663145675624584
520,33.548855,25.9445101555648
521,33.38554,25.782157765383936
522,33.61194,25.993565257519297
523,33.220383,25.564822051218815
524,33.390644,25.876191082639338
525,33.53716,25.95635441147846
526,33.536625,25.725032503803302
527,33.50555,26.066002060199086
528,33.226524,25.61481210734872
529,33.375683,25.813689997899097
530,33.517414,26.130980885901106
531,33.20949,25.797167685844
532,33.4728,25.83627823622535
533,33.31954,25.654064300445903
534,33.456745,25.722360522332348
535,33.501736,25.694859793155107
536,33.230827,25.697806199666346
537,33.379684,25.918927646081723
538,33.382504,25.744025844844845
539,33.524303,25.89417504253125
540,33.671246,26.044847439856845
541,33.227016,25.571648881081238
542,33.533936,25.973595284458067
543,33.49346,25.880968293646184
544,33.232986,25.511721891110298
545,33.3861,25.64700985543104
546,33.11698,25.5407614412342
547,33.233383,25.599134372671543
548,33.394848,25.72632791978983
549,33.544167,26.1404875213403
550,33.355656,25.73750792093779
551,33.477283,26.06160587004724
552,33.335667,25.769214731233678
